"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002239.1.573001.573300",0,0,0,0,2.10746961186639
"CM002239.1.576901.577200",-1.67777893249983,0,-2.21472350348952,-1.49733347891734,0
"CM002239.1.577201.577500",-1.98540995421981,0,-2.79377878725008,-2.04200678682059,0
"CM002239.1.577501.577800",-1.98869071903788,-2.14635538207467,-2.87153553036184,-2.80667331204318,0
"CM002239.1.577801.578100",-1.54971997916187,-1.63685424425445,-2.55966502043814,-2.52488588894571,0
"CM002239.1.578101.578400",-1.78651850335698,-2.42452920441881,-3.19579627668012,-3.20883299356386,0
"CM002239.1.578401.578700",-1.36148399889955,-1.81162568494024,-2.41561476992593,-2.61032843235017,0
"CM002239.1.578701.579000",-1.79979972548485,-2.16626504369319,-2.62162723976457,-3.0865554225827,0
"CM002239.1.579001.579300",-1.79420981810784,-1.81732364748404,-2.30563309982124,-3.41865664997065,0
"CM002239.1.579301.579600",0,-1.61150349396769,-2.00624679155153,-3.28543890342974,0
"CM002239.1.579601.579900",0,-1.93709380778579,0,-3.7257684427302,0
"CM002239.1.579901.580200",0,-1.56745603485255,-2.02664320794714,-3.12498885880109,0
"CM002239.1.581701.582000",-1.45120391768688,-2.02662964328748,-1.90349119500839,-3.03073730858769,0
"CM002239.1.584701.585000",0,-1.57845855054216,-2.21144850330533,-3.02115196214314,0
"CM002239.1.585001.585300",-1.42441693067361,-1.62928991922603,-2.55133905997351,-3.20995161398065,0
"CM002239.1.585301.585600",-1.70917770004233,-1.64039295297824,-2.67142863418582,-3.60700780203474,0
"CM002239.1.585601.585900",0,0,-2.320482789269,-4.11058856656661,0
"CM002239.1.588901.589200",-2.29770235746979,-2.07309760419927,-4.1093964261269,-3.95583961197923,0
"CM002239.1.589201.589500",-1.84512231440164,-1.54924154284274,-2.90242091723439,-3.34426127280513,0
"CM002239.1.591301.591600",-1.74822610315294,-1.49711072803219,-2.95689263151111,-3.04136903073267,0
"CM002239.1.591601.591900",-1.86026095201522,-1.73870946266872,-2.88736272443272,-2.53717985050179,0
"CM002239.1.596401.596700",-2.51638622126717,-3.16762555958177,-4.09896018220165,-4.51655130252741,0
"CM002239.1.597301.597600",-2.17394187073331,-2.50969771289637,-3.68983939100188,-2.72679102013733,0
"CM002239.1.601801.602100",0,0,0,0,1.50303792680512
"CM002239.1.602101.602400",0,0,0,0,1.70379219661434
"CM002239.1.602401.602700",0,0,0,0,0
"CM002239.1.607201.607500",0,0,-2.19769607380201,-2.08523440526607,0
"CM002239.1.607501.607800",0,0,-2.21195416927504,-1.80167663325084,0
"CM002239.1.607801.608100",0,0,-2.07979762662216,-2.0874991503249,0
"CM002239.1.608101.608400",0,-1.54865702796403,-1.84502097979779,-1.67324583030492,0
"CM002239.1.608401.608700",0,0,0,0,2.18981636096763
"CM002239.1.608701.609000",0,0,0,0,2.63245333189097
"CM002239.1.609001.609300",0,0,0,0,2.45133804481168
"CM002239.1.609301.609600",0,0,0,0,2.62357025829639
"CM002239.1.609601.609900",0,0,-1.5334731387319,0,2.16885684737086
"CM002239.1.609901.610200",0,0,0,0,1.87058811689268
"CM002239.1.611401.611700",0,0,0,0,0
"CM002239.1.611701.612000",0,0,0,0,0
"CM002239.1.612001.612300",0,0,0,-2.24639356348205,0
"CM002239.1.612301.612600",0,0,0,-2.54348338334458,0
"CM002239.1.612601.612900",0,0,-1.60037454389687,-2.88394577469767,0
"CM002239.1.612901.613200",0,0,-1.39413205931055,-3.00584801077433,0
"CM002239.1.613201.613500",0,0,0,-2.80046468661533,0
"CM002239.1.613501.613800",0,0,0,-3.31760700545389,0
"CM002239.1.613801.614100",0,0,0,-3.18629206138407,0
"CM002239.1.614101.614400",0,0,0,-3.38167107750993,0
"CM002239.1.614401.614700",0,0,0,-3.20279111497492,0
"CM002239.1.614701.615000",0,0,0,-3.72821657076412,0
"CM002239.1.615001.615300",0,0,0,-3.26554171875052,0
"CM002239.1.615301.615600",0,0,0,-3.48856800042233,0
"CM002239.1.616501.616800",0,0,0,-3.20788027328334,0
"CM002239.1.617701.618000",0,0,0,-3.15516322353408,0
"CM002239.1.618001.618300",0,0,0,-2.94639885078145,0
"CM002239.1.618301.618600",0,0,0,-2.21746341524651,0
"CM002239.1.618601.618900",0,0,0,-2.24991103013351,0
"CM002239.1.618901.619200",0,0,0,-2.39410571499805,0
"CM002239.1.619201.619500",0,0,-1.45619644168263,-2.58848811834779,0
"CM002239.1.621901.622200",0,0,-1.8083777408986,-1.94810584049369,1.43067595650416
"CM002239.1.622201.622500",0,0,-2.19788719296764,-1.91560436472038,0
"CM002239.1.622501.622800",-1.35575483591947,-1.6043970876409,-2.00535771253578,-2.10656230440575,0
"CM002239.1.622801.623100",0,0,-2.16422186222675,-1.60498423009333,1.58872636739874
"CM002239.1.623101.623400",0,0,-1.96753271238712,-1.50020107503334,0
"CM002239.1.623401.623700",0,0,-2.04152105940438,-2.01963216889891,0
"CM002239.1.624301.624600",0,-1.88124452918684,0,0,1.74509970896814
"CM002239.1.624601.624900",0,0,0,0,2.02885586301851
"CM002239.1.624901.625200",0,0,0,0,2.12590878392974
"CM002239.1.625201.625500",0,0,0,0,2.31481108542485
"CM002239.1.625501.625800",0,0,0,0,2.60156953014166
"CM002239.1.625801.626100",0,0,0,0,2.39437278875023
"CM002239.1.626101.626400",0,0,0,0,2.40016125714088
"CM002239.1.626401.626700",0,0,0,0,2.47240043630482
"CM002239.1.626701.627000",0,0,0,0,2.57870790769471
"CM002239.1.627001.627300",0,0,0,0,1.73497520229229
"CM002239.1.627301.627600",0,0,0,0,1.69544820829855
"CM002239.1.627601.627900",0,0,0,0,0
"CM002239.1.630901.631200",0,0,-2.42393389669776,-1.48618764189168,0
"CM002239.1.631201.631500",0,-2.50390308063494,-2.83503365423005,-2.72593375007757,0
"CM002239.1.631501.631800",0,0,-2.32559384014356,-2.30102541516003,0
"CM002239.1.631801.632100",0,-2.03398729659257,-2.24001557115059,-3.17549906356532,0
"CM002239.1.632101.632400",0,-2.17659423018854,-2.88226728622005,-3.72404000297321,0
"CM002239.1.632401.632700",-1.68445671764869,-2.49062080256095,-2.66780928229901,-3.38343694483963,0
"CM002239.1.633901.634200",0,0,-2.2506797447281,-3.13792983545573,0
"CM002239.1.634201.634500",0,0,-2.66185421641091,-2.78624451218899,0
"CM002239.1.634501.634800",-1.5617676140781,0,-2.42812061938477,-2.39650878687639,0
"CM002239.1.634801.635100",0,-2.36269237600138,-2.15627508198303,-2.9084185752341,0
"CM002239.1.635101.635400",0,-1.63444471948499,-2.19944076696762,-1.97002076263429,0
"CM002239.1.635401.635700",-1.44993260196279,-1.97525445558302,-2.28481672862771,-2.16098311705074,0
"CM002239.1.635701.636000",0,-2.85788759838048,-2.79350976383487,-2.76326091121988,0
"CM002239.1.636601.636900",-1.41495837126798,-2.22275474300786,-2.22287427784772,-2.43382405325835,0
"CM002239.1.636901.637200",0,-2.47060039192962,-2.41391994422417,-3.10840148970297,0
"CM002239.1.637201.637500",-1.52342417805771,0,-2.77738735535234,-3.02126557761196,0
"CM002239.1.637501.637800",-1.67611762354088,-1.91396405950448,-2.22649709080792,-2.96939597019766,0
"CM002239.1.637801.638100",0,-2.27491199649002,-2.05882115789756,-2.49929271718901,0
"CM002239.1.638101.638400",0,-2.22224297306272,-2.07814652314838,-2.88858558671363,0
"CM002239.1.638401.638700",-1.5087929237846,-2.52916848499749,-2.3992979145537,-2.53827139860781,0
"CM002239.1.639901.640200",0,-1.44397679612454,-1.82005385565816,-3.10521135391932,0
"CM002239.1.640201.640500",0,0,0,-3.79225579429293,0
"CM002239.1.640501.640800",0,0,0,-3.75887782488434,0
"CM002239.1.642301.642600",0,0,0,-3.30368337239265,0
"CM002239.1.642601.642900",0,0,0,-3.94231006393219,0
"CM002239.1.642901.643200",0,0,0,-3.89327783159483,0
"CM002239.1.643201.643500",0,0,0,-3.94816622480775,0
"CM002239.1.644701.645000",0,0,0,-3.75789297148349,0
"CM002239.1.645001.645300",0,0,0,-3.83650863521128,0
"CM002239.1.645301.645600",0,0,0,-3.86188172857341,0
"CM002239.1.645601.645900",0,0,0,-3.86891163048419,0
"CM002239.1.645901.646200",0,0,0,-3.56954361190895,0
"CM002239.1.647701.648000",0,0,0,-3.5175623357307,0
"CM002239.1.648001.648300",0,0,0,-3.91913169724066,0
"CM002239.1.648301.648600",0,0,0,-3.45448856058175,0
"CM002239.1.649501.649800",0,0,0,-3.50495982290043,0
"CM002239.1.651001.651300",0,0,0,-3.92928453889931,0
"CM002239.1.652501.652800",0,0,0,-3.81235191799856,0
"CM002239.1.652801.653100",0,0,0,-4.24053570125982,0
"CM002239.1.653101.653400",0,0,0,-3.715539329307,0
"CM002239.1.655201.655500",0,0,0,-3.70746276472365,0
"CM002239.1.655501.655800",0,0,-2.12707271221916,-3.25724410227588,0
"CM002239.1.655801.656100",0,0,-2.06628395511175,-3.09026652483476,0
"CM002239.1.656101.656400",0,0,-2.10883891301374,-2.81589738710525,0
"CM002239.1.658801.659100",0,0,-1.76147986256226,-3.46669770509273,0
"CM002239.1.659101.659400",0,0,-2.37651228879098,-3.25137649116239,0
"CM002239.1.659401.659700",0,0,-2.71235565314142,-3.30505949923696,0
"CM002239.1.659701.660000",0,0,-2.44769500303595,-3.59782572739161,0
"CM002239.1.660001.660300",0,0,-2.4223740927192,-2.8387843886402,0
"CM002239.1.660301.660600",-1.40233041775668,-1.3728905177486,-2.71934096039173,-3.48081390575414,0
"CM002239.1.663001.663300",0,0,-2.24966727180922,-3.15126354006576,0
"CM002239.1.663301.663600",0,0,-2.23052078858246,-4.27600009646588,0
"CM002239.1.663601.663900",0,0,-2.18412620699892,-3.78917452840026,0
"CM002239.1.663901.664200",0,0,-1.86928677415453,-2.97092808908451,0
"CM002239.1.664201.664500",0,0,-2.45804255897254,-3.16177170349053,0
"CM002239.1.664501.664800",0,0,-2.45179289455578,-2.9507123329692,0
"CM002239.1.667801.668100",0,0,0,0,0
"CM002239.1.668101.668400",0,0,0,0,0
"CM002239.1.668401.668700",0,0,0,0,2.4855665788604
"CM002239.1.668701.669000",0,0,0,0,2.12612187139553
"CM002239.1.669001.669300",0,0,0,0,2.47364817134942
"CM002239.1.669301.669600",0,0,0,0,1.72187512958701
"CM002239.1.669601.669900",0,0,0,0,0
"CM002239.1.672001.672300",0,0,0,0,0
"CM002239.1.675601.675900",0,0,0,-2.67155229918663,0
"CM002239.1.675901.676200",0,0,0,-2.04019020782167,0
"CM002239.1.677701.678000",0,0,0,0,2.06692253327242
"CM002239.1.678001.678300",0,0,0,0,1.75664264880351
"CM002239.1.678301.678600",0,0,0,0,2.32816102632955
"CM002239.1.678601.678900",0,0,0,0,2.20623679058394
"CM002239.1.678901.679200",0,0,0,0,1.9610846817809
"CM002239.1.679201.679500",0,0,0,0,2.29156208374593
"CM002239.1.679801.680100",0,0,0,0,2.35342784638591
"CM002239.1.680101.680400",0,0,0,0,2.27197378047892
"CM002239.1.680401.680700",0,0,0,0,2.26201994123508
"CM002239.1.680701.681000",0,0,0,-1.40478077010355,2.07087051716322
"CM002239.1.681001.681300",0,0,0,0,1.97493657695671
"CM002239.1.681301.681600",0,0,0,-2.05614920309448,1.55681201384672
"CM002239.1.681601.681900",0,0,0,-2.4458639338596,0
"CM002239.1.681901.682200",0,0,0,0,1.55885885941319
"CM002239.1.683701.684000",0,0,0,0,2.48573810289824
"CM002239.1.684001.684300",0,0,0,0,2.45918718754774
"CM002239.1.684301.684600",0,0,0,0,1.98150726005759
"CM002239.1.684601.684900",0,0,0,0,2.34494392427735
"CM002239.1.684901.685200",0,0,0,0,2.87225453345716
"CM002239.1.685201.685500",0,0,0,0,2.47347318903863
"CM002239.1.685501.685800",0,0,0,0,2.71795135328582
"CM002239.1.685801.686100",0,0,0,0,2.43633005455653
"CM002239.1.686101.686400",0,0,0,0,2.67562558387187
"CM002239.1.688501.688800",0,0,0,0,0
"CM002239.1.688801.689100",0,0,0,0,1.99347085341017
"CM002239.1.689101.689400",0,0,0,0,1.7746977715283
"CM002239.1.689401.689700",0,0,0,0,0
"CM002239.1.689701.690000",0,0,0,0,2.06493274273026
"CM002239.1.690901.691200",0,0,0,0,1.90680963211424
"CM002239.1.691201.691500",0,0,0,0,1.90260573329494
"CM002239.1.691501.691800",0,0,0,0,1.6498212794697
"CM002239.1.691801.692100",0,0,0,0,2.03467269752156
"CM002239.1.692101.692400",1.44521778175815,0,0,0,1.66827060469719
"CM002239.1.692701.693000",1.7671756114474,0,0,0,2.35098227481309
"CM002239.1.693001.693300",0,0,0,0,1.91751146664495
"CM002239.1.694501.694800",0,0,0,0,0
"CM002239.1.694801.695100",0,0,0,-1.25698431911842,0
"CM002239.1.695101.695400",0,0,0,0,0
"CM002239.1.695401.695700",0,0,0,-1.57131253699628,0
"CM002239.1.698101.698400",0,0,0,-3.28745712393662,0
"CM002239.1.698401.698700",0,0,0,-3.43211336176634,0
"CM002239.1.698701.699000",0,0,0,-2.18760421385464,0
"CM002239.1.699601.699900",0,0,0,-1.81993065842812,0
"CM002239.1.699901.700200",0,0,-1.59783866521108,-1.72757353989696,0
"CM002239.1.700201.700500",0,0,0,0,0
"CM002239.1.701401.701700",0,0,0,0,0
"CM002239.1.701701.702000",0,0,0,0,0
"CM002239.1.702001.702300",0,0,0,0,1.64997665755908
"CM002239.1.702301.702600",0,0,0,0,1.88741479101847
"CM002239.1.702601.702900",0,0,0,0,1.79194583390665
"CM002239.1.704701.705000",0,0,0,-1.61500959714933,0
"CM002239.1.705001.705300",0,0,0,-1.55820119311347,0
"CM002239.1.705301.705600",0,0,0,-2.2415538352789,0
"CM002239.1.705601.705900",0,0,0,-2.60577139921468,0
"CM002239.1.705901.706200",0,0,0,-2.33336136821084,0
"CM002239.1.706201.706500",0,0,0,-2.43911100471077,0
"CM002239.1.707701.708000",0,0,0,-2.83713055425627,0
"CM002239.1.708001.708300",0,0,0,-3.9165966887117,0
"CM002239.1.708301.708600",0,0,0,-3.16915941793446,0
"CM002239.1.708601.708900",0,0,0,-2.93185764889827,0
"CM002239.1.708901.709200",0,0,0,-3.78865459436834,0
"CM002239.1.709201.709500",0,0,0,-2.81716536162842,0
"CM002239.1.709501.709800",0,0,0,-3.33797415359052,0
"CM002239.1.712501.712800",0,0,0,-2.2921907996682,0
"CM002239.1.712801.713100",0,0,0,-2.1491902807401,0
"CM002239.1.713101.713400",0,0,0,0,0
"CM002239.1.713401.713700",0,0,0,0,0
"CM002239.1.713701.714000",0,0,0,0,0
"CM002239.1.716401.716700",0,0,0,-1.4583643711247,0
"CM002239.1.716701.717000",0,0,0,-2.15239784415878,0
"CM002239.1.717001.717300",0,0,0,-2.9511049027721,0
"CM002239.1.717301.717600",0,0,0,-2.45263537171997,0
"CM002239.1.719701.720000",0,0,0,-3.58934314710754,0
"CM002239.1.720001.720300",0,0,0,-3.38456105977188,0
"CM002239.1.720301.720600",0,0,0,-3.87631761192472,0
"CM002239.1.720601.720900",0,0,0,-3.63859551613718,0
"CM002239.1.722701.723000",0,0,0,-3.5488613328424,0
"CM002239.1.723001.723300",0,0,0,-3.42483058101917,0
"CM002239.1.723301.723600",0,0,0,-3.77735020929418,0
"CM002239.1.723601.723900",0,0,0,-3.72107227567028,0
"CM002239.1.725701.726000",0,0,0,-3.72457019423877,0
"CM002239.1.726001.726300",0,0,0,-2.86012761207966,0
"CM002239.1.726301.726600",0,0,0,-3.61597839160639,0
"CM002239.1.726601.726900",0,0,0,-2.66731733947355,0
"CM002239.1.728701.729000",0,0,0,-3.61838043808478,0
"CM002239.1.729001.729300",0,0,0,-2.77615615542329,0
"CM002239.1.729301.729600",0,0,0,-2.68579281106124,0
"CM002239.1.729601.729900",0,0,0,-3.51012516986167,0
"CM002239.1.729901.730200",0,0,0,-3.17409731182616,0
"CM002239.1.730201.730500",0,0,0,-3.30694202495571,0
"CM002239.1.730501.730800",0,0,0,-3.68897322761257,0
"CM002239.1.730801.731100",0,0,0,-3.25678075336227,0
"CM002239.1.731101.731400",0,0,0,-3.44672752212558,0
"CM002239.1.732901.733200",0,0,0,-3.57753773637385,0
"CM002239.1.733201.733500",0,0,0,-3.59984018451183,0
"CM002239.1.733501.733800",0,0,0,-3.31028167216227,0
"CM002239.1.733801.734100",0,0,0,-2.75666857409968,0
"CM002239.1.734101.734400",0,0,0,-3.3214307589774,0
"CM002239.1.734401.734700",0,0,0,-3.56094355355069,0
"CM002239.1.734701.735000",0,0,0,-3.66007380047562,0
"CM002239.1.736501.736800",0,0,0,-3.33911230652799,0
"CM002239.1.736801.737100",0,0,0,-3.22034291835167,0
"CM002239.1.737101.737400",0,0,0,-3.26215817491447,0
"CM002239.1.737401.737700",0,0,0,-3.58016800375058,0
"CM002239.1.737701.738000",0,0,-1.35009261393321,-2.52993519572619,0
"CM002239.1.738001.738300",0,0,0,-2.89880537544137,0
"CM002239.1.738301.738600",0,0,0,-2.73390804388632,0
"CM002239.1.739501.739800",0,0,0,-2.10043799760107,0
"CM002239.1.739801.740100",0,0,0,-2.02909584567138,0
"CM002239.1.740101.740400",0,0,0,-1.83423624916313,0
"CM002239.1.740401.740700",0,0,0,0,1.6001992200295
"CM002239.1.740701.741000",0,0,0,0,0
"CM002239.1.747301.747600",0,0,0,-1.81828793164971,0
"CM002239.1.747601.747900",0,0,0,-1.29117731209013,0
"CM002239.1.747901.748200",0,0,0,-1.46362516406232,0
"CM002239.1.748201.748500",0,0,0,0,0
"CM002239.1.759601.759900",0,0,0,-2.83742714580699,2.05699522684169
"CM002239.1.759901.760200",0,0,0,-3.38888513098574,0
"CM002239.1.760201.760500",0,0,0,-2.88678208565333,0
"CM002239.1.763801.764100",0,0,0,-3.40579069534691,0
"CM002239.1.772501.772800",0,0,0,0,0
"CM002239.1.772801.773100",0,0,0,-1.66832334133158,0
"CM002239.1.773101.773400",0,0,0,-1.71418284275496,0
"CM002239.1.774001.774300",0,0,0,-1.35813398560162,0
"CM002239.1.774301.774600",0,0,0,-1.32273726560373,0
"CM002239.1.774601.774900",0,0,0,-1.49090582672634,0
"CM002239.1.774901.775200",0,0,0,0,0
"CM002239.1.777301.777600",0,0,0,0,1.76097787659916
"CM002239.1.777601.777900",0,0,0,0,1.93373685323524
"CM002239.1.777901.778200",0,0,0,0,1.92454588435478
"CM002239.1.778201.778500",0,0,0,0,1.74315312132342
"CM002239.1.778501.778800",0,0,0,0,2.40506903839001
"CM002239.1.778801.779100",0,0,0,0,2.54105665200206
"CM002239.1.779101.779400",0,0,0,0,2.21451590959543
"CM002239.1.779401.779700",0,0,0,0,2.12735200744947
"CM002239.1.779701.780000",0,0,0,0,1.70649394809293
"CM002239.1.781201.781500",0,0,0,0,2.33558655420163
"CM002239.1.781501.781800",0,0,0,0,2.02013808833012
"CM002239.1.781801.782100",0,0,0,0,2.03085601447215
"CM002239.1.782101.782400",0,0,0,0,2.25810290477529
"CM002239.1.782401.782700",0,0,0,0,2.64148434441788
"CM002239.1.784201.784500",0,0,0,0,2.11489825772137
"CM002239.1.784501.784800",0,0,0,0,2.11716791768512
"CM002239.1.784801.785100",0,0,0,0,2.12942443237658
"CM002239.1.785101.785400",0,0,0,0,2.6134903330708
"CM002239.1.785401.785700",0,0,0,0,2.131693510516
"CM002239.1.785701.786000",0,0,0,0,2.66423992516521
"CM002239.1.786001.786300",0,0,0,0,2.57074052503118
"CM002239.1.786301.786600",0,0,0,0,1.83729876834906
"CM002239.1.786601.786900",0,0,0,0,1.69422108647318
"CM002239.1.786901.787200",0,0,0,0,1.95665476368796
"CM002239.1.787801.788100",0,0,0,0,0
"CM002239.1.788101.788400",0,0,0,0,1.84117024992731
"CM002239.1.788401.788700",0,0,0,0,1.69442802450821
"CM002239.1.788701.789000",0,0,0,0,1.82014050375708
"CM002239.1.789001.789300",0,0,0,-1.63328390700842,0
"CM002239.1.789901.790200",0,0,0,0,0
"CM002239.1.790201.790500",0,0,0,-2.35408232142971,0
"CM002239.1.790501.790800",0,0,0,-1.95579496881846,0
"CM002239.1.790801.791100",0,0,0,-1.70255759555087,0
"CM002239.1.791101.791400",0,0,0,-1.32575784332656,1.79688253678571
"CM002239.1.791401.791700",0,0,0,0,1.98161901770412
"CM002239.1.791701.792000",0,0,0,0,2.00244296152565
"CM002239.1.792001.792300",0,0,0,0,2.15443832071086
"CM002239.1.795601.795900",0,0,0,0,1.92711406468892
"CM002239.1.795901.796200",0,0,0,0,2.19426255404606
"CM002239.1.796201.796500",0,0,0,0,2.35105871489008
"CM002239.1.796501.796800",0,0,0,0,2.50689433852494
"CM002239.1.796801.797100",0,0,0,0,2.1614350838762
"CM002239.1.797101.797400",0,0,0,0,2.99139994621976
"CM002239.1.797401.797700",0,0,0,0,2.69111464455834
"CM002239.1.797701.798000",0,0,0,0,2.35989978041374
"CM002239.1.798001.798300",0,0,0,-1.81236330665444,1.79328365228776
"CM002239.1.798301.798600",0,0,0,-1.85780903876421,0
"CM002239.1.799201.799500",0,0,0,-1.95224722767612,0
"CM002239.1.799501.799800",0,0,0,-1.38789341160708,0
"CM002239.1.802201.802500",0,0,0,0,0
"CM002239.1.802501.802800",0,0,0,0,0
"CM002239.1.802801.803100",0,0,0,0,0
"CM002239.1.803101.803400",0,0,0,0,1.67914670617876
"CM002239.1.803401.803700",0,0,0,0,1.79947243299283
"CM002239.1.803701.804000",0,0,0,0,0
"CM002239.1.804301.804600",0,0,0,0,1.95655058042798
"CM002239.1.804601.804900",0,0,0,0,1.74492013149752
"CM002239.1.804901.805200",0,0,0,0,1.85022813233876
"CM002239.1.805201.805500",0,0,0,0,1.81653419170373
"CM002239.1.807001.807300",0,0,0,0,2.91574961523106
"CM002239.1.807301.807600",0,0,0,0,2.71291565335118
"CM002239.1.807601.807900",0,0,0,0,2.48942377556634
"CM002239.1.807901.808200",0,0,0,0,2.40575329508444
"CM002239.1.808501.808800",0,0,0,0,2.63329728911529
"CM002239.1.808801.809100",0,0,0,0,2.76512767395793
"CM002239.1.809101.809400",0,0,0,0,2.71594028832587
"CM002239.1.809401.809700",0,0,0,0,2.58089329901296
"CM002239.1.809701.810000",0,0,0,0,2.60233872059159
"CM002239.1.810001.810300",0,0,0,0,2.19142806757134
"CM002239.1.810301.810600",0,0,0,0,2.14419928236565
"CM002239.1.813601.813900",0,0,0,0,2.22473615623217
"CM002239.1.813901.814200",0,0,0,0,2.50500200826377
"CM002239.1.814201.814500",0,0,0,0,1.95105252898747
"CM002239.1.814501.814800",0,0,0,0,2.24226426615489
"CM002239.1.814801.815100",0,0,0,0,1.99782146306767
"CM002239.1.815101.815400",0,0,0,0,1.71733600340913
"CM002239.1.819001.819300",0,0,0,0,2.17820075590738
"CM002239.1.819301.819600",0,0,0,0,2.88857725892565
"CM002239.1.819601.819900",0,0,0,0,2.92842664034022
"CM002239.1.819901.820200",0,0,0,0,2.2482952665957
"CM002239.1.831301.831600",0,0,0,0,0
"CM002239.1.831601.831900",0,0,0,0,0
"CM002239.1.831901.832200",0,0,0,0,0
"CM002239.1.832201.832500",0,0,0,0,0
"CM002239.1.832501.832800",0,0,0,0,0
"CM002239.1.832801.833100",0,0,-1.67115931662951,0,0
"CM002239.1.833101.833400",0,0,0,0,0
"CM002239.1.833401.833700",0,0,0,0,0
"CM002239.1.833701.834000",0,0,0,0,0
"CM002239.1.834001.834300",0,-1.59719427716824,-1.63418453277695,-1.32412594960475,0
"CM002239.1.834301.834600",0,0,-1.95786428659181,0,0
"CM002239.1.834601.834900",0,0,-1.62322890276611,0,0
"CM002239.1.834901.835200",0,0,-1.87944015498372,-1.97344933917195,0
"CM002239.1.835201.835500",0,-1.85486734505046,-1.51799543407904,0,0
"CM002239.1.835501.835800",0,0,-1.88645646526507,0,0
"CM002239.1.839101.839400",0,0,0,0,0
"CM002239.1.839401.839700",0,0,-1.60353665629577,0,0
"CM002239.1.839701.840000",0,0,-1.60252140769416,-1.52542915130533,0
"CM002239.1.840001.840300",0,0,-1.75485640418985,0,0
"CM002239.1.840901.841200",0,0,-1.8256625638572,-1.66052766153518,0
"CM002239.1.841201.841500",0,0,-1.65527851936531,0,0
"CM002239.1.841501.841800",0,0,-2.2759998258381,-1.4516179668276,0
"CM002239.1.842401.842700",0,0,-1.97414110851112,-1.40658767975482,0
"CM002239.1.842701.843000",0,0,-2.37576052836501,-1.6673507905698,0
"CM002239.1.843001.843300",0,0,-1.93349507062905,-1.63592263338145,0
"CM002239.1.846601.846900",0,0,0,0,1.92411004096461
"CM002239.1.846901.847200",0,0,0,0,2.31086579472238
"CM002239.1.847201.847500",0,0,0,0,2.51289039888752
"CM002239.1.847501.847800",0,0,0,0,2.21312099182043
"CM002239.1.847801.848100",0,0,0,0,2.88408521237398
"CM002239.1.848101.848400",0,0,0,0,2.11202930070473
"CM002239.1.848401.848700",0,0,0,0,2.30554151999088
"CM002239.1.848701.849000",0,0,0,0,2.25692996353355
"CM002239.1.850201.850500",0,0,0,0,1.60129787103321
"CM002239.1.850501.850800",0,0,0,0,1.66950673792261
"CM002239.1.850801.851100",0,0,0,0,2.40398396130981
"CM002239.1.851101.851400",0,0,0,0,1.59855409891883
"CM002239.1.862501.862800",0,0,0,0,1.89672212047237
"CM002239.1.862801.863100",0,0,0,0,0
"CM002239.1.863101.863400",0,0,0,0,1.65802850781837
"CM002239.1.864301.864600",0,0,0,0,2.09763838187559
"CM002239.1.864601.864900",1.68544108443419,0,0,0,2.03711974820091
"CM002239.1.864901.865200",0,0,0,0,0
"CM002239.1.865201.865500",0,0,0,0,0
"CM002239.1.866401.866700",0,0,0,0,0
"CM002239.1.868201.868500",0,0,0,0,0
"CM002239.1.868501.868800",1.58233397315515,1.43496017501935,0,0,0
"CM002239.1.868801.869100",1.46716914852685,0,0,0,0
"CM002239.1.869101.869400",1.48641709060359,1.63069364322864,0,0,0
"CM002239.1.872101.872400",1.39227792365521,0,0,0,0
"CM002239.1.872401.872700",1.68954006177366,0,0,0,0
"CM002239.1.872701.873000",1.56077359972723,1.66007778138309,0,0,0
"CM002239.1.873001.873300",1.49739493932873,0,0,0,0
"CM002239.1.873301.873600",0,1.72101643108898,0,0,0
"CM002239.1.873601.873900",0,1.83631846303336,0,0,0
"CM002239.1.873901.874200",1.8526380887643,1.90852718954672,0,0,0
"CM002239.1.1089001.1089300",1.68328313833053,1.7425885828881,0,1.36427103269592,0
"CM002239.1.1089301.1089600",1.82728913035161,1.81662113184146,0,0,0
"CM002239.1.1089601.1089900",0,0,0,0,0
"CM002239.1.1090501.1090800",1.79056529613623,0,0,0,0
"CM002239.1.1090801.1091100",0,0,0,0,0
"CM002239.1.1091701.1092000",0,0,0,0,0
"CM002239.1.1641901.1642200",0,0,0,1.60061069553552,0
"CM002239.1.1702501.1702800",0,0,2.07336257163399,0,0
"CM002239.1.1702801.1703100",0,0,2.57430988692865,0,0
"CM002239.1.1704001.1704300",0,0,2.83511992583748,1.47507466761096,0
"CM002239.1.1704301.1704600",0,0,2.52526141538487,0,0
"CM002239.1.1704601.1704900",0,0,2.18915601584285,1.4969816951284,0
"CM002239.1.1704901.1705200",0,0,1.96889956666502,0,0
"CM002239.1.1705201.1705500",0,0,1.95879078323039,0,0
"CM002239.1.1705501.1705800",0,0,2.08496313815651,1.42041014959774,0
"CM002239.1.1705801.1706100",0,0,2.05932518468424,0,0
"CM002239.1.1706101.1706400",0,0,2.43500135379389,1.85275715551018,0
"CM002239.1.1708801.1709100",0,0,1.57902623175761,0,0
"CM002239.1.1709401.1709700",0,0,0,0,0
"CM002239.1.1709701.1710000",0,0,1.850261394483,0,0
"CM002239.1.1710001.1710300",0,0,1.87730125426839,0,0
"CM002239.1.1710301.1710600",0,0,1.99757009805358,0,0
"CM002239.1.1710601.1710900",0,0,1.81346660428723,0,0
