"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.9650701.9651000",-0.932224198883419,-0.765368728752631,-0.930949378113861,-0.502208869778216,-2.26071371102232
"CM002236.1.9696601.9696900",0.653001465262978,0.397215592466528,0.141970173616657,0.702370877882957,0.552059004503881
"CM002236.1.9696901.9697200",-0.273731703372316,0.0843550546621043,-0.0883849686853105,-0.0688590116037343,-0.344625599519377
"CM002237.1.9001.9300",-0.45532102375346,0.00429142770964553,0.997110571527371,0.759737598055603,0.833038862962518
"CM002237.1.9301.9600",-0.518294941855142,-0.0978787888015258,0.49452729401592,0.445580033305764,0.307547620404363
"CM002237.1.9601.9900",-0.0822780197555637,-0.537715079137302,-0.157861875869864,0.180109807936648,0.814291623702375
"CM002237.1.9901.10200",-0.381674069199926,-0.734928282713964,0.392965995194211,0.883898935632754,0.869056319442196
"CM002237.1.10201.10500",-0.662462038947858,-0.278158265880907,0.467588580803535,0.277547771432822,0.775341988533265
"CM002237.1.12001.12300",-0.426162237767955,-0.386472411069988,0.0723639718992124,-0.437759498195608,-0.384517317872306
"CM002237.1.12601.12900",0.417812548058034,0.644554988311036,1.32741225232379,0.855113603902677,0.414345581565154
"CM002237.1.34501.34800",-0.521050370305822,-0.624338328990924,-0.645765323221601,-0.413216620824404,-2.12639464340727
"CM002237.1.34801.35100",-0.242218309835649,-0.583937056855726,-0.541803242627361,-0.427973524850779,-2.53100535969316
"CM002237.1.35101.35400",-0.323652407701957,-0.321310541359229,-1.01535450633762,-0.114085227723369,-1.78882269005985
"CM002237.1.36601.36900",0.15010542129011,0.0829082238433996,-0.262613671017147,0.247822829005431,-0.032499993225886
"CM002237.1.36901.37200",0.134063386886441,-0.212451342972832,-0.0212270826650196,0.399865262516131,-0.0622616009825953
"CM002237.1.37201.37500",0.703222840931433,0.445745452190847,0.457695320096793,0.347329824506402,0.405573559912684
"CM002237.1.40801.41100",0.432516151743894,0.682202019156417,0.314241215886019,0.280581804084914,-1.62241190808883
"CM002237.1.41101.41400",0.146892826171611,0.36461413236036,0.209230235891918,0.110828372729418,-1.24270115148181
"CM002237.1.52201.52500",-0.741675810153087,-0.862255490753054,-1.6015760554763,-0.991239616669006,-1.31168742428015
"CM002237.1.52501.52800",-0.383757989914913,-0.569980178834074,-0.434575132125602,0.0369185134337176,-1.36210600291082
"CM002237.1.52801.53100",-0.368782218447572,-0.180860108652995,-0.585151901173269,0.704130758061236,-0.520384439865471
"CM002237.1.53101.53400",-0.28908810150467,-0.434279999577457,-0.296030710207561,0.100505686805825,-0.142365228185205
"CM002237.1.70801.71100",-0.826487202211637,-0.763365435186356,-1.04632646187731,0.143986203891749,-1.49704679713057
"CM002237.1.71101.71400",0.346739048968363,0.374635958581651,0.259679854995201,0.339828456983142,-1.64634347813666
