"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002239.1.375901.376200",-0.613699719897083,-0.447252830837181,-0.554429768593903,0.271416529690806,-1.45646725093329
"CM002239.1.377101.377400",-0.459072349887301,-0.542467318894242,-0.785321551137664,0.0762360590686274,-1.91463511846957
"CM002239.1.377401.377700",-0.624047177178431,-0.718691611685886,-0.667455952754238,0.241667781528528,-1.66485599679498
"CM002239.1.380101.380400",-0.439509084888021,-0.364084158953757,-0.296685164752916,0.347496212047006,-1.72946189355963
"CM002239.1.380401.380700",-0.204610132217742,0.0318669735191533,-0.597325341443233,0.375220384286111,-2.16411962624553
"CM002239.1.387001.387300",-0.698304462373815,-0.353880935004054,-0.721176146932998,-0.469618121030585,-3.00124891518769
"CM002239.1.387301.387600",-0.631044248169893,-0.599120908772456,-0.745715955216649,-0.621097497360198,-1.78373601208435
"CM002239.1.389101.389400",-0.342959887218177,-0.320267254711156,-0.637906172859737,0.302707705557385,-1.89853799325088
"CM002239.1.389401.389700",-0.912076976013052,-1.26244929044043,-1.4539329283305,-0.441454887084766,-2.15020710187609
"CM002239.1.390901.391200",-0.862808677201103,-0.737196598219129,-0.594112230870066,0.157220479157714,-1.47017165298483
"CM002239.1.391201.391500",-0.742885372887546,-0.864960322474863,-1.32221613826748,0.165777524728231,-1.58874884888007
"CM002239.1.392401.392700",-0.626915864678123,-0.959558961600219,-1.45053266379099,0.766725440804652,-1.80540320370621
"CM002239.1.392701.393000",-0.891139822713013,-0.930118417328605,-1.27571453729757,-0.163113847758847,-1.36541250514812
"CM002239.1.393001.393300",-0.918789541811786,-0.565790754802905,-1.17507966186276,-0.382358239330599,-2.14130669956596
"CM002239.1.409501.409800",-0.228979163101462,-0.196742658756049,-0.78926927193464,-0.395375515657109,-1.82083522839523
"CM002239.1.409801.410100",0.410281547588811,0.0112499378586916,0.0480261361474758,-0.189266982372894,-1.68825533149584
"CM002239.1.412501.412800",-0.534311825553596,-0.64354171031602,-0.784072469592128,0.295680061065549,-1.89216783914806
"CM002239.1.412801.413100",-0.520886951648787,-0.677657022826499,-0.411854753011853,-0.512097955437148,-1.9992781791191
"CM002239.1.413101.413400",-0.745346476159875,-0.483234361475876,-0.609289376959065,-0.105949815741847,-2.3214397490724
"CM002239.1.465001.465300",-1.37816582772351,-1.73277254361026,-2.35292895391323,-0.746494744904595,-1.58028803781014
"CM002239.1.465301.465600",-1.17173926837789,-1.56963349011641,-1.79741462353246,-0.362829496244968,-2.40457821888081
"CM002239.1.465601.465900",-1.06331823450653,-0.935308713926757,-1.7517105122671,0.169502034953335,-1.77474927533733
"CM002239.1.473701.474000",-0.964432965868643,-1.17633221339307,-1.0455315035298,-0.026465132582728,-1.99492915073506
"CM002239.1.474001.474300",-0.560564979669463,-0.616796421371509,-0.309956995568051,0.160917741773993,-2.03650692529557
"CM002239.1.506101.506400",-1.10782330001229,-1.3591897872402,-2.47600177959825,0.27307733264555,-1.96563009419198
"CM002239.1.506401.506700",-0.72098756801384,-1.61503562110048,-1.67565311636838,0.679328569648955,-1.82192620737825
"CM002239.1.507601.507900",-1.34387132014158,-1.8518899186734,-2.39140324783953,0.345827380123081,-1.91739756786692
"CM002239.1.507901.508200",-1.90504667214595,-1.93151307329958,-2.7597273747608,-0.291897610718113,-2.55692455523597
"CM002239.1.545701.546000",-2.28676312732102,-3.09341667704904,-3.14883145237584,-0.180090273277362,-2.25784649681694
"CM002239.1.546001.546300",-2.51408737541321,-3.82758756984078,-3.69682730478275,-0.286121347004718,-1.70824426567451
"CM002239.1.548401.548700",-0.866778743822713,-0.647927579574458,-0.808600141227468,0.178818935077987,-1.90252180023521
"CM002239.1.548701.549000",-1.10225269145071,-1.37759509642572,-1.96278770747202,0.302467003022023,-2.08482058377952
"CM002239.1.549001.549300",-1.59492525020607,-1.73881750236127,-3.56098214179675,0.211860985988736,-1.52825758013657
