"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4793701.4794000",-1.19465560146133,-1.09678910233169,-1.56132726051302,-1.70048063630327,-0.923637809254345
"CM002238.1.4794001.4794300",-1.24200550957153,-0.967910062797358,-0.879025818929467,-1.7164677050473,-0.490657604881087
"CM002238.1.4795801.4796100",-1.42185905956284,-1.92075105267191,-1.61571424460214,-2.15200532999107,-1.80142148340428
"CM002238.1.4797001.4797300",-0.890903702891286,-1.09435303647742,-1.67076331548751,-1.49914240425243,-0.718655685308173
"CM002238.1.4799701.4800000",-1.4107438208895,-0.990602101871019,-1.23647639443015,-1.79167643682639,-0.984373753773413
"CM002238.1.4800001.4800300",-1.21591902363046,-1.13472643553299,-0.439975432709862,-1.31314607151141,-0.160772323356843
"CM002238.1.4808701.4809000",-0.979289227733571,-0.879812710185969,-0.267654500396654,-1.43491791062367,-0.602344276059738
"CM002238.1.4811401.4811700",-1.4211810266578,-1.0416248841879,-0.495610990182589,-1.00672785649683,-0.393846106903444
"CM002238.1.4814701.4815000",-1.03380819762004,-1.56604728696928,-0.830959170191644,-1.10420545637617,-0.541534348858598
"CM002238.1.4815001.4815300",-0.686720642428943,-1.12698827694749,-0.0494168709796021,-0.898251813878403,-0.319428336059234
"CM002238.1.4860001.4860300",-0.665913360308184,-1.10079283380782,-0.706356768697414,-0.857481604995962,-0.0514235400616291
"CM002238.1.4862101.4862400",-0.992748909894926,-0.964908384699557,-0.982135632957169,-1.20302511127323,0.0934651205829628
"CM002238.1.4862401.4862700",-1.77729129312549,-1.29307782514974,-0.913404745038121,-1.63153455984746,-0.460258456511937
"CM002238.1.4862701.4863000",-1.31114365436765,-1.5955587356565,-1.02097166752787,-1.79235882710167,-0.643566478754292
"CM002238.1.4872901.4873200",0.296092138452993,0.906412608358825,1.15149295632598,1.04437858273795,0.93307555624851
"CM002238.1.4873801.4874100",-0.212152122864242,0.712534159134878,0.606584977564792,1.03026786061002,0.873015958714053
"CM002238.1.4875901.4876200",-1.33599409950943,-0.317279187735226,-0.477682898046511,-0.668318650746605,-0.136993175221513
"CM002238.1.4962601.4962900",0.590053257776427,0.616722557303205,0.514027660692364,0.746037657326578,1.09357876092779
"CM002238.1.4965601.4965900",0.313066600320006,1.39038517558622,1.75236681964018,1.45649470360643,1.1039679201302
"CM002238.1.4982401.4982700",-1.2943817445211,-1.16020330886289,-1.10981573833779,-1.7014103638292,-0.82007362438735
"CM002238.1.4984801.4985100",-0.907145915274225,-0.819160601688211,-0.80953609250459,-1.13373700243037,-0.689806638565527
"CM002238.1.4985101.4985400",-1.45352322854366,-0.897916381449077,-0.289163676875741,-0.71136367425882,-0.623481038880847
"CM002238.1.4987501.4987800",-2.52754489913255,-3.90111989337487,-2.48852331010274,-3.90016809265052,-3.63971758709815
"CM002238.1.4987801.4988100",-1.1038105384199,-0.897698455393672,-1.01444972641609,-1.32959032409294,-1.48628519166707
"CM002238.1.4991101.4991400",-1.03902646436018,-0.506448759027284,-0.211354792978003,-0.468123195091193,0.145899286768391
"CM002238.1.5019901.5020200",-1.80766391226719,-1.12516716391512,-0.426252817479185,-1.28998250906188,-0.702407198728506
"CM002238.1.5027101.5027400",-1.20165419575391,-0.767842403837693,-0.437941624653417,-0.825615273372864,0.0499933262752151
"CM002238.1.5031001.5031300",-1.10163150540863,-0.838554363941615,-0.121687858770265,-0.717898250385775,-0.851992891985347
"CM002238.1.5053201.5053500",-1.19438355910871,-0.501304683747408,-0.769876764339848,-1.46811382959623,-0.974924019779317
"CM002238.1.5089801.5090100",-1.39079415011417,-1.10822242878927,0.0375823199866538,-0.386060211395297,-0.0210285125209978
"CM002238.1.5090101.5090400",-1.12667973434028,-0.665677629975532,-0.627650642508482,-0.160844707064139,-0.335616597749846
"CM002238.1.5231101.5231400",-2.04680028065845,-1.70416180620616,-2.54565539495754,-2.79539065955404,-2.23614681879354
