"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.264601.264900",-1.32992229072552,-1.72867286001155,0,-1.26991931969673,0
"CM002238.1.264901.265200",0,-1.11328529678236,0,-1.43140792543203,0
"CM002238.1.265801.266100",0,-1.27499067752064,0,0,0
"CM002238.1.266101.266400",0,0,0,0,0
"CM002238.1.266401.266700",0,0,0,0,0
"CM002238.1.268201.268500",-1.79607849874818,-1.39348754465003,-2.21106655756394,0,-1.96503312551101
"CM002238.1.268501.268800",0,-1.01784428190024,0,0,0
"CM002238.1.271201.271500",0,0,0,0,0
"CM002238.1.271501.271800",0,0,0,-1.00636113878545,0
"CM002238.1.271801.272100",-1.05719566827059,-1.68665422133516,0,-1.57850837614346,0
"CM002238.1.272701.273000",0,-1.29150648968527,0,-1.27686852896087,0
"CM002238.1.273001.273300",0,-1.06290621108942,0,0,0
"CM002238.1.273301.273600",0,-1.13022766651546,0,0,0
"CM002238.1.273901.274200",0,-1.2801972786332,0,0,0
"CM002238.1.274201.274500",0,-1.40865899565615,0,-1.41371736414475,0
"CM002238.1.274501.274800",0,-1.4770624911159,0,-1.4283787857191,0
"CM002238.1.276001.276300",1.65508409155636,2.032288169034,1.45261748998831,1.90156276143549,1.87274800264361
"CM002238.1.276301.276600",1.98285126488045,2.24320931175716,1.88021333840301,2.23749726503454,2.2059580038467
"CM002238.1.279301.279600",0,0,0,0,0
"CM002238.1.279601.279900",0,0,0,0,0
"CM002238.1.279901.280200",0,-1.29172305111731,0,0,0
"CM002238.1.280201.280500",0,-0.988616506946897,0,-1.0114176903592,0
"CM002238.1.280501.280800",0,-1.01282264281386,0,0,0
"CM002238.1.284701.285000",0,0,0,0,0
"CM002238.1.285001.285300",0,0.931550187024556,0,0.845154559343294,0
"CM002238.1.285301.285600",0,0.955422833771781,0,1.1608290292455,0
"CM002238.1.285601.285900",0,0,0,0,0
"CM002238.1.291001.291300",0,-0.873764520891849,0,0,0
"CM002238.1.291301.291600",0,0.975348790648789,0,0,0
"CM002238.1.291601.291900",1.19196064225113,1.42989249852037,0.932681818788807,1.65454410518222,1.60277183771333
"CM002238.1.295501.295800",-1.66777749782485,-1.63337099972498,-1.06778472847593,0,-1.41324376413895
"CM002238.1.295801.296100",-1.2204313585969,-2.07091306587441,-1.09218571332285,-1.12506603285119,-1.94826245278049
"CM002238.1.298801.299100",-1.22987663956513,-1.03323857409722,-1.09000165030203,-0.903059543049338,0
"CM002238.1.299101.299400",-1.20419481952918,-1.64922026768664,-0.99091109259328,-1.2731664943085,0
"CM002238.1.299401.299700",0,-1.54700615535403,0,-1.17182564778275,0
"CM002238.1.343801.344100",-1.02258491575282,-1.84394045578363,-0.989359763008111,-1.52684169455801,0
"CM002238.1.344101.344400",0,-1.32072615677406,-1.03094815278021,-1.01690473511376,0
"CM002238.1.344401.344700",-1.30367294987325,-2.15578495610389,0,-1.20540875511233,0
"CM002238.1.381301.381600",0,-1.5299922972433,0,-1.10912542743011,0
"CM002238.1.381601.381900",-1.15480929785882,-1.05762960813768,0,-1.65373036036802,0
"CM002238.1.381901.382200",-1.12500293620186,-1.89488407236024,-1.0088434199976,-1.57297774003352,0
"CM002238.1.386101.386400",0,-1.25250094302334,-1.12830426159451,0,0
"CM002238.1.386401.386700",0,-0.9721268884905,0,0,-1.10813915448943
"CM002238.1.386701.387000",-1.14846595171745,-1.76454311447288,0,-1.39195188252285,0
"CM002238.1.390601.390900",-1.60157508572894,-2.10013636700777,-1.28779627049711,-1.08794756913588,-1.34577793780755
"CM002238.1.390901.391200",-2.02721037114331,-2.01939442886327,-1.55313738612342,-1.78069851101713,-1.60711746508328
"CM002238.1.393301.393600",0,-1.2840472424983,-1.27112375429336,-1.24272810405182,0
"CM002238.1.393601.393900",0,0,0,-1.03123442497016,0
"CM002238.1.393901.394200",0,0,0,-1.82585925749989,0
"CM002238.1.395401.395700",-1.71891710544497,-2.13176742017503,-1.9128203966658,-1.68440015212946,-1.60338486142602
"CM002238.1.395701.396000",-1.85628269836504,-2.0275946121097,-1.49978901524506,-1.73050623792571,-1.33603386185894
"CM002238.1.396001.396300",-1.54093257179688,-1.66480312279615,-1.59198241830612,-1.75424104896599,-1.7244064657857
