"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.96301.96600",2.25199974312766,1.16214757778272,1.26317898734933,0,0
"CM002236.1.96601.96900",2.04482710950057,1.48641006776902,1.48181078089076,0,0
"CM002236.1.96901.97200",2.22538108261768,1.29612356588399,1.72382924543954,0,0
"CM002236.1.97201.97500",1.96830811507788,0,1.25564709543097,0,0
"CM002236.1.97501.97800",1.74864071394572,1.17960711086425,1.30992027630422,0,0
"CM002236.1.97801.98100",1.84075257899515,0,0,0,0
"CM002236.1.100801.101100",0.986456448540327,0,0,0,0
"CM002236.1.101101.101400",0.880288172982974,1.12912069682575,0,0,0
"CM002236.1.101401.101700",1.23305348733312,1.22397925613734,0,0,0
"CM002236.1.102901.103200",1.48609327194183,0,0,0,0
"CM002236.1.103201.103500",1.02258772071252,0,0,0,0
"CM002236.1.103501.103800",0.766169671736108,0,0,0,0
"CM002236.1.123301.123600",1.01280892967509,1.10717824051758,0,0,0
"CM002236.1.123601.123900",1.00437546194673,1.43533816165747,0,0,0
"CM002236.1.124201.124500",0,0,1.10138340802733,0,0
"CM002236.1.135001.135300",1.13403976094114,1.59886967277172,1.05472255199095,0,0
"CM002236.1.135301.135600",1.94878501988186,2.19599388909853,1.95229608769627,0,0
"CM002236.1.135601.135900",1.97716989643672,2.52291829628814,1.40849628373191,0,0
"CM002236.1.135901.136200",1.6518174607109,1.7242959937671,1.39488822677542,0,0
"CM002236.1.136201.136500",1.11377931736228,1.19719902319508,1.12103740478608,0,0
"CM002236.1.136501.136800",0,0.892999481218296,1.05934694558415,0,0
"CM002236.1.179701.180000",1.12663889228234,0,0,0,0
"CM002236.1.181501.181800",2.43936035431204,0,0.970647409361087,0,0
"CM002236.1.182701.183000",3.02405988842958,0,1.48048561676635,0,0
"CM002236.1.183001.183300",3.39998919471293,1.42688904466493,1.96797996096732,0,0
"CM002236.1.183301.183600",3.6000884326087,1.41307707711307,2.67815406589928,0,0
"CM002236.1.183601.183900",3.52145126166485,1.31624508208934,2.26892483210935,0,0
"CM002236.1.183901.184200",3.38275896060205,1.5469061439902,2.09458952348087,0,0
"CM002236.1.184201.184500",3.26743143365463,1.34788116775402,2.38778934777676,0,0
