"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002241.1.453301.453600",0,0,0,0
"CM002241.1.3474301.3474600",0,0,0,0
"CM002241.1.3499801.3500100",0,0,0,0
"CM002241.1.3501601.3501900",0,0,0,0
"CM002241.1.3504001.3504300",0,0,0,0
"CM002241.1.3505201.3505500",0,0,0,0
"CM002241.1.3505501.3505800",0,0,0,0
"CM002241.1.3543001.3543300",0,0,0,0
"CM002241.1.3543301.3543600",0,0,0,0
"CM002241.1.3543601.3543900",0,0,0,0
"CM002241.1.3721801.3722100",0,0,0,0
"CM002241.1.3727801.3728100",0,0,0,0
"CM002241.1.3728101.3728400",0,0,0,0
"CM002241.1.3728401.3728700",0,0,0,0
"CM002241.1.3749101.3749400",0,0,0,0
"CM002241.1.3751201.3751500",0,0,0,0
"CM002241.1.3771901.3772200",0,0,0,0
"CM002241.1.3772201.3772500",0,0,0,0
"CM002241.1.3772501.3772800",0,0,0,0
"CM002241.1.3779701.3780000",0,0,0,0
"CM002241.1.3780001.3780300",0,0,0,0
"CM002241.1.3807001.3807300",0,0,0,0
"CM002241.1.3811501.3811800",0,0,0,0
"CM002241.1.3833101.3833400",0,0,0,0
"CM002241.1.3833401.3833700",0,0,0,0
"CM002241.1.3838501.3838800",0,0,0,0
"CM002241.1.3890101.3890400",0,0,0,0
"CM002241.1.3894601.3894900",0,0,0,0
"CM002241.1.3898801.3899100",0,0,0,0
"CM002241.1.4149301.4149600",0,0,0,0
"CM002241.1.4149601.4149900",0,0,0,0
"CM002242.1.1501.1800",0,0,0,0
"CM002242.1.1801.2100",0,0,0,0
"CM002242.1.2701.3000",0,0,0,0
"CM002242.1.3001.3300",0,0,0,0
"CM002242.1.3601.3900",0,0,0,0
"CM002242.1.4201.4500",0,0,0,0
"CM002242.1.5701.6000",0,0,0,0
"CM002242.1.6001.6300",0,0,0,0
"CM002242.1.6301.6600",0,0,0,0
"CM002242.1.105901.106200",0,0,0,0
"CM002242.1.108301.108600",0,0,0,0
"CM002242.1.250801.251100",0,0,0,0
"CM002242.1.311401.311700",0,0,0,0
"CM002242.1.312301.312600",0,0,0,0
"CM002242.1.312601.312900",0,0,0,0
"CM002242.1.312901.313200",0,0,0,0
"CM002242.1.672301.672600",0,0,0,0
"CM002242.1.674101.674400",0,0,0,0
"CM002242.1.674401.674700",0,0,0,0
"CM002242.1.699901.700200",0,0,0,0
"CM002242.1.700201.700500",0,0,0,0
"CM002242.1.713401.713700",0,0,0,0
"CM002242.1.716401.716700",0,0,0,0
"CM002242.1.716701.717000",0,0,0,0
"CM002242.1.719401.719700",0,0,0,0
"CM002242.1.943801.944100",0,0,0,0
"CM002242.1.3651001.3651300",0,0,0,0
