"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4872985.4874990",0,0,-1.02990772314237,-2.61627767422475
"CM002238.1.4875326.4878077",0,0,-1.26894958592789,-3.57598646847604
"CM002238.1.4926312.4929808",0,-1.05328265480374,-1.40870352322269,-2.58318724957535
"CM002238.1.4961443.4963886",0,0,-2.32789391179641,-2.35087159646104
"CM002238.1.4964707.4966894",-1.5339088023139,-1.84770831867259,-2.56636428709526,-1.94105514539944
"CM002238.1.4967091.4969477",-1.3349059197403,-1.54105317200043,-2.11758446494702,-2.31146179573912
"CM002238.1.4968294.4970282",-1.22572632284859,-1.56274088411573,-2.11874692716564,-2.57514354489741
"CM002238.1.4980062.4983364",-1.05284871046438,-1.34739787100837,-1.94340025745531,-2.04016027352098
"CM002238.1.4983188.4985971",0,0,-1.83961279706718,-1.86696681409428
"CM002238.1.4986875.4988967",0,0,-1.7692582341448,-2.07081121277488
"CM002238.1.4990567.4993181",0,0,-2.17772679512597,-3.1236482407719
"CM002238.1.4992940.4995464",0,0,-1.76152657484443,-3.54513072575608
"CM002238.1.5016033.5018866",0,0,0,-3.67511611964577
"CM002238.1.5019206.5020830",0,0,0,-3.63358599951485
"CM002238.1.5024301.5027908",0,0,0,-3.68557051469304
"CM002238.1.5028418.5032261",0,0,0,-3.44352428194987
"CM002238.1.5052624.5055868",0,-1.11364774482166,-2.39181092647755,-2.47020049447118
"CM002238.1.5056240.5058244",0,0,-2.76290007707647,-3.91015593817534
"CM002238.1.5057174.5059242",0,0,-2.70311250146756,-3.52467314443406
"CM002238.1.5059622.5062738",0,0,-2.0010226394583,-3.4580823412638
"CM002238.1.5089231.5091512",0,0,-1.18382919737142,-3.51899953241629
"CM002238.1.5092379.5095174",0,0,0,-4.04664436284828
"CM002238.1.5115407.5117931",0,0,-2.31390175432733,-2.57036124425797
"CM002238.1.5118160.5119898",0,0,-2.34281942947746,-2.81790911236297
"CM002238.1.5130162.5132035",0,0,-2.96524398640195,-2.90822911789073
"CM002238.1.5144732.5146613",0,0,-2.68831044556171,-2.16502618914263
"CM002238.1.5204041.5205927",0,0,-2.55277385633743,-1.76881344633441
"CM002238.1.5224993.5226818",0,0,-3.82246717940705,-3.0636215470401
"CM002238.1.5226751.5228600",0,0,-4.099117552187,-3.77575325108387
"CM002238.1.5228165.5230513",0,0,-3.94032954765939,-3.43019055903254
"CM002238.1.5229532.5231922",0,0,-3.36418222027355,-2.61707941862808
"CM002238.1.5247939.5249821",0,0,-4.36040321963824,-4.10703342481096
"CM002238.1.5250257.5252830",0,0,-5.36561922328967,-4.22224979916235
"CM002238.1.5252357.5255295",0,0,-4.99792808007601,-4.26910929001025
"CM002238.1.5254965.5259478",0,0,-4.56881746711194,-3.75440498182213
"CM002238.1.5260303.5261375",0,0,-4.69977628423289,-4.2664475609068
"CM002238.1.5260767.5264452",0,0,-5.07269624651764,-4.60368952043228
"CM002238.1.5264628.5268474",0,0,-4.91128021254741,-4.42250194780523
"CM002238.1.5268652.5270619",0,0,-5.19887206509903,-4.67182324272955
"CM002238.1.5269830.5271939",0,-1.27899104763413,-4.94263510316625,-4.10088030555834
"CM002238.1.5271184.5273718",0,0,-4.22966633925162,-4.33255679431345
"CM002239.1.666.3325",0,0,-1.1638344987784,-4.77668562226043
"CM002239.1.3959.6883",0,0,-2.0618745693231,-4.68666459660539
"CM002239.1.5445.8374",0,0,-2.79091783900101,-4.64623847083811
"CM002239.1.8109.20545",0,0,-4.00973805673206,-3.94215153267338
"CM002239.1.10074.19163",0,0,-4.10072585676844,-3.80013499969043
"CM002239.1.19909.22754",0,0,-3.79312288408372,-3.47961417061626
"CM002239.1.22742.25429",0,0,-4.27363317303953,-3.96716306388662
"CM002239.1.28177.31245",0,0,-3.06701385828651,-2.6302829503494
"CM002239.1.30867.33628",0,0,-2.32823999112728,-1.92662049488391
"CM002239.1.54578.56712",0,0,-2.89651508438302,-2.22146543287145
"CM002239.1.67361.68930",0,0,-3.34732382000075,-3.13477354223991
