"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.90901.91200",1.01105166831781,0.460460714957752,0.985305440293264,-0.556300725680408,0.516167496006683,-1.37065932220681
"CM002236.1.91201.91500",1.32020730031988,0.77900571330759,0.607847254598831,-0.328491551804285,0.300034672077692,-1.40642501979604
"CM002236.1.91501.91800",1.23316062649312,0.91045360755402,0.786719750068849,0.5785587743368,1.28519549641114,-0.92430415728796
"CM002236.1.91801.92100",1.51191910947104,1.45480613361422,1.15234417843751,1.08968589237538,1.7859163986899,-1.12008825470651
"CM002236.1.92101.92400",1.30716278558524,0.645346463230591,0.769738815886331,0.63248467440368,0.982050977812808,-0.631652400335534
"CM002236.1.180301.180600",0.330060353697093,0.149157526753047,0.253486758569042,-0.233290486622369,0.528184805687017,-1.35711389983861
"CM002236.1.180601.180900",0.631285671983341,-0.0685399865457257,-0.197908928152604,-1.06845612993673,0.383591647079372,-0.387180001525355
"CM002236.1.180901.181200",0.355901116521184,-0.244501987891676,-0.501738900983382,-1.00176350220617,0.339817301538744,-1.38108611713796
"CM002236.1.181201.181500",0.950777023084344,0.833736187273504,0.633581677458556,0.67647122872878,0.784965050819964,-1.19463221176493
"CM002236.1.181501.181800",0.894722897677581,0.480233325493952,0.396470835226313,0.843513642133271,0.953592284342455,-0.956301850460995
"CM002236.1.182701.183000",1.05397532629123,0.903482384386831,0.724118849266518,0.434857987143291,1.21221995003203,-0.677755700419201
"CM002236.1.183001.183300",1.4892506623854,1.10604580953015,0.914601624679484,0.986576897207145,1.6600462951121,-0.609595237231648
"CM002236.1.183301.183600",1.29799355422403,0.703051178291487,1.20482455689737,0.913952293501658,1.59126509955594,-0.660647490359674
"CM002236.1.183601.183900",1.01843073359993,0.467081435105622,0.690264907548309,0.766900806879132,1.21028778487302,-0.415484208596842
"CM002236.1.183901.184200",0.72683286934831,0.493945929511276,0.480548810197373,0.304448546784138,1.15464696615944,-1.21454657041346
"CM002236.1.184201.184500",0.761328422527903,0.333525270434919,0.378802155394904,0.548539960788232,1.17659094083815,-0.945773829309884
"CM002236.1.184501.184800",0.992520757963722,0.66066668662421,0.622685168139102,0.190564672584946,1.1129334340777,-0.576233297977138
"CM002236.1.184801.185100",1.03220701603993,0.409770605998222,0.559868087840397,0.358240413314326,1.3304569575698,-0.732557678778611
"CM002236.1.185101.185400",0.702188829392083,-0.156973101986748,-0.663651402521056,-0.533258937514249,0.329447852974917,-1.16408116637061
"CM002236.1.185401.185700",-0.391292211599183,-0.781498290390062,-0.0274827992594999,-1.04698655605381,-0.0761626898579306,-1.30716701749074
"CM002236.1.185701.186000",-1.7218365076103,-1.93240540211298,-1.98671893492378,-2.2177188099116,-1.64416801362684,-1.54974453415402
"CM002236.1.186001.186300",-0.632388867391595,-1.08360251221831,-0.889535790939824,-1.9389714907686,-1.4825196267643,-1.2975462847545
"CM002236.1.186301.186600",0.198939842683179,-0.453213450433819,-0.241326753605198,-0.633248346714068,-0.305289477049088,-0.881909293757792
"CM002236.1.186601.186900",0.867986746898962,0.419934286140932,-0.0728392463108673,-0.294339802971444,0.750718407388104,-0.568240702298251
"CM002236.1.186901.187200",1.13119195625489,0.44689700492673,0.654523981658488,-0.0573551865422403,1.18354716198827,-0.484752369863952
"CM002236.1.187201.187500",1.37828116946156,1.04294898475093,0.885129003535763,0.309177324045439,1.31417541523038,-0.177208563814588
"CM002236.1.187501.187800",1.55356426724274,1.30803675837266,0.892578539446153,0.802557889212635,1.60948805865783,0.743998935236833
"CM002236.1.187801.188100",0.86442360858102,0.260337816542676,0.947823960840518,0.0960616985939728,1.55646207780477,-0.220002772039345
"CM002236.1.188701.189000",1.08836342732843,0.505440248236214,0.750951071016214,0.270173081352912,1.52490075696206,-1.24975103065937
"CM002236.1.189001.189300",1.38388149437186,0.953729913189979,0.823133651280698,0.736455113447919,1.71676591291803,-0.800695911043831
"CM002236.1.189301.189600",1.06383830238751,0.702266015721685,0.331461336281151,0.274703371249477,1.63172815320319,-0.416519095198018
"CM002236.1.189601.189900",0.376443870255275,-0.710935018531327,-0.337796429430524,-1.28923942792965,0.490283068966974,-1.35383201475052
"CM002236.1.189901.190200",0.419069135853084,-0.806481703295616,-1.00589278441338,-1.78516711518638,0.318134342307362,-1.27317453143351
"CM002236.1.190201.190500",0.562806046708679,-0.488959431240962,-0.512131276230812,-1.28802954605004,0.890795048906599,-1.42130883011328
"CM002236.1.190501.190800",1.01242130196204,0.0295912783244996,-0.166956267950245,-0.581594459016237,0.804977062073563,-0.699650726668205
"CM002236.1.190801.191100",1.16902182114206,-0.226392128126654,-0.221315323722854,-1.50636972607389,0.56200293467445,-0.841639266727577
"CM002236.1.193201.193500",-0.528321424019634,-0.922891152373119,-0.977367311150139,-1.56226173397112,-0.935823393090489,-1.29631874027677
"CM002236.1.193501.193800",0.236537144660691,-1.13207676548322,-1.10667674207727,-1.93385150827521,-1.35073145034352,-0.991817226146498
"CM002236.1.193801.194100",-1.48669914487572,-1.17760624656902,-1.46388699237056,-1.50179031499835,-1.08826258516161,-1.2713211327751
"CM002236.1.194101.194400",-1.47858687723321,-2.21734353212757,-1.98946547337981,-2.16278279759504,-2.70848461308375,-0.613337940842477
"CM002236.1.194401.194700",-2.75041396739907,-2.93224865666506,-1.84828008604509,-2.16653137167687,-2.40936592776382,-1.41924316367284
"CM002236.1.194701.195000",-1.71025767198097,-2.92141130258691,-2.7338366003618,-2.53474302879574,-1.80070541142368,-1.86494122803207
"CM002236.1.195301.195600",0.197892008386345,-1.69127894925202,-1.92745321728792,-1.90137463377586,-0.159710136229644,-0.849079589417624
"CM002236.1.195601.195900",0.761904144501851,-1.49487091677919,-1.87787952283757,-2.12626606379324,0.285975665570372,-1.26505341332951
"CM002236.1.195901.196200",0.681571654855373,-0.961891581930102,-1.13768912319757,-1.59409383370064,0.0642054325171912,-1.19164690789244
"CM002236.1.196201.196500",-0.264460070644406,-1.98493115038497,-1.75190822653453,-2.09637551392242,-0.633124656738278,-0.921130955550966
"CM002236.1.196501.196800",-1.53233833703275,-1.99073174785773,-1.78137000731985,-2.0140893660063,-1.41244178583262,-0.952249882586535
"CM002236.1.196801.197100",-1.50626485903458,-2.443668050485,-2.51424695980604,-2.31002956248328,-2.27395286474063,-1.88710457822842
"CM002236.1.197401.197700",-0.985839294345438,-1.6422469814997,-1.05289332868753,-2.23458620598815,-2.51786457435478,-0.721684045423636
"CM002236.1.197701.198000",0.300732279367263,-0.84913593999985,-1.13624310331374,-1.52895000666916,-0.379924170409834,-0.813865032076109
"CM002236.1.198001.198300",-0.471616227040411,-0.747489343840995,-1.43617750445817,-1.5318150262707,-0.359316206271876,-0.714740387754977
"CM002236.1.208501.208800",-0.651941429218374,-1.40250526779931,-0.976587935886289,-2.1001660007726,-1.09763561109638,-1.48661295211527
"CM002236.1.208801.209100",0.326889074635085,-0.79079832605966,-1.02343135284833,-1.73321061312348,-0.476310651889965,-1.80574917706345
"CM002236.1.209101.209400",-0.86312791238957,-1.35285390390243,-1.14387573974131,-1.44804896665302,-0.695806130530345,-0.698747259625872
"CM002236.1.209401.209700",-0.778316586378093,-1.2428467991734,-1.58480991733941,-2.29440525217277,-0.784890234636372,-0.877558398298663
"CM002236.1.209701.210000",-2.09036364333918,-1.96684938868764,-2.23802819261242,-3.12385344493649,-1.66431755593998,-1.29199617286439
"CM002236.1.210001.210300",-2.07833939097157,-2.27259345409027,-2.13199962262478,-2.20713532461371,-2.52277767491294,-1.79602946740482
"CM002236.1.210301.210600",-0.207371257747714,-1.40440907461234,-1.03627810192366,-1.95564543885208,0.0154414239542065,-0.564418518039277
"CM002236.1.210601.210900",0.381793625436909,-0.690332131203773,-0.417709693938312,-0.974990728878112,0.443047479402225,-1.2099608317197
"CM002236.1.210901.211200",0.135252093003793,-0.855297327752498,-0.93124857231731,-2.27366176676921,0.362624233924627,-0.8581254193701
"CM002236.1.211201.211500",1.15649534458751,-0.668429046835389,-1.04669226412671,-2.5326061408435,0.396960859054832,-0.776372296430592
"CM002236.1.211501.211800",0.423937583588092,-0.835925052402885,-1.44458042021236,-2.47223621263274,0.155673445585894,-1.0901457860184
"CM002236.1.211801.212100",1.01412541980627,-0.135694288975566,-0.562417263894499,-1.80667713678623,1.15721313056264,-1.00926506486017
"CM002236.1.212101.212400",0.804891826658913,-0.159813620906739,-0.484727769979368,-1.12690705245686,0.712452071690975,-0.795604095294195
"CM002236.1.213901.214200",-0.0970129187251419,-1.16880450608245,-1.09275295944426,-1.5400647830475,-0.379665831002525,-1.19311285526064
"CM002236.1.214201.214500",0.727174896109585,-0.325253917368465,-0.236732425946658,-1.30330827649578,0.521389107462649,-0.268212914932135
"CM002236.1.214801.215100",0.960230069313037,0.121952394714142,0.212534168327381,-0.610250058629935,0.498762352449885,-0.956343375069159
"CM002236.1.215101.215400",0.979007250338425,0.357953897023555,0.51566683552967,0.178393208721897,1.49606437760736,-0.678600318045083
"CM002236.1.215401.215700",1.53923976015129,1.11507359805346,0.535961261959979,0.164514499862604,1.29238835339892,-0.449614224339749
"CM002236.1.216301.216600",1.02258668137392,0.486336502507284,0.665605171416754,0.271335722305904,1.07936260604008,-0.970757837343319
"CM002236.1.216601.216900",1.34295027990916,0.780396661909136,0.500260033046614,0.137083346317027,1.36730844638315,-1.27854947156684
"CM002236.1.216901.217200",1.06347265991051,0.580720278237146,0.551858608120258,0.243708177465857,1.38221408807795,-0.726733156077026
"CM002236.1.217201.217500",1.00382694676651,1.09193553510727,0.718932567719963,-0.123847138807497,1.26712449597577,-1.20576080794137
"CM002236.1.219601.219900",1.18429594117933,1.2648006036506,0.806254589594898,0.330729614613143,1.74056072280082,0.0828780874453235
"CM002236.1.219901.220200",1.0915531846304,0.724493829974426,0.627054057521376,-0.0580413488003465,0.940880733980236,0.11280910272404
"CM002236.1.220201.220500",1.05932401941112,1.4832676069595,1.25016791452139,0.291977329307548,1.449364651309,0.0188107799187525
"CM002236.1.220501.220800",0.719916877468449,0.458648835689555,0.250551924078629,-0.0796874029628908,1.31188455118889,-1.27376268494513
"CM002236.1.220801.221100",0.51236445713646,0.393338096819745,-0.0897386419345002,-0.30610157134305,1.40356131036496,-0.623091702788196
"CM002236.1.221101.221400",0.796679519061028,0.640827944436204,0.552215335889343,0.0250747139383516,0.737514634331214,-1.18165110457612
"CM002236.1.221401.221700",0.322832999678864,0.17951556885048,0.00879254408641312,-0.464946633930476,0.719635396363558,-1.62021948666278
"CM002236.1.223801.224100",0.648109062575169,0.321574544308294,0.762543195267784,0.213269541400837,0.837081854543332,-0.775269929948911
"CM002236.1.224101.224400",1.03030796739182,0.524523707814961,1.03304221821582,0.597388531840416,0.81362709745499,-0.154078023561152
"CM002236.1.224401.224700",1.15234538083905,1.2063376779486,1.26746342190741,0.876596266093062,1.10519523283786,0.405534350904015
"CM002236.1.243601.243900",1.61778608464985,1.54797357356854,1.35071517327317,1.63687114425206,2.20952594526312,-0.220299461409109
"CM002236.1.243901.244200",1.02087171927394,1.52243045325981,1.15493559939198,1.30302656641302,1.22772405272011,-0.274158704612423
"CM002236.1.244201.244500",1.30989271753855,1.3213095989903,1.13218435009001,1.21603606871134,2.00025484183838,0.769218983667418
"CM002236.1.244501.244800",1.63342086564091,1.51569456944907,1.40484382299378,1.71570401344596,2.24263209594265,0.568963504976601
"CM002236.1.244801.245100",0.899357854788013,0.953444040431274,1.07425582241291,0.807607322684054,1.60857350081181,0.312718174948627
"CM002236.1.245101.245400",1.42948716747519,1.56615086664877,1.23358029142725,1.1608437323927,2.10807805556146,0.435769843790586
"CM002236.1.245401.245700",1.70979401457184,1.24960460632596,1.33714316544356,1.66008764405241,1.60492379430421,0.441865262234476
"CM002236.1.245701.246000",1.18701525076366,1.02356398003078,0.885344585061933,0.459869144571851,1.46793766091761,-0.585057145350051
"CM002236.1.246001.246300",1.24938099061865,0.991364358264368,1.2060786287117,0.847259633675641,1.63442543475029,-0.761209167819396
"CM002236.1.246301.246600",1.36396164365585,0.854476593173688,0.905966834271127,0.855807406543814,1.2365916997187,-0.772911495028719
"CM002236.1.246601.246900",1.13971634707347,0.285097088714255,0.670801653301769,0.332969446721254,0.56863531073141,-0.599216220042936
"CM002236.1.246901.247200",2.08858875622678,0.8534679789708,0.607407487465556,1.05366393988048,1.57953011986484,-0.0599787794670656
"CM002236.1.247201.247500",1.64659740880676,1.00878047163642,0.819746529453875,0.924840597499569,1.44118829449529,-0.677774527931839
"CM002236.1.247501.247800",1.07921377677107,0.816877738108201,0.448148702718898,0.598168071938373,1.68296493972533,-0.729986014775504
"CM002236.1.247801.248100",1.85939115717114,1.7303864027288,0.799813183401221,0.846227465810602,1.89436399863792,-0.339773259120038
"CM002236.1.248101.248400",1.09974102150389,1.19649699241446,0.984743545371163,0.834006726555989,1.59975670225493,-0.853442325995285
"CM002236.1.249301.249600",1.63256561841383,1.29776731584383,1.42871621283924,0.942330781289595,2.14484021108649,0.391783302046034
"CM002236.1.249601.249900",1.17776595124352,1.14970477040911,1.1012407877025,1.21857982439275,1.97992978843868,0.113402229350192
"CM002236.1.249901.250200",1.13818734855722,1.05537547274971,1.58700672979236,1.16273403053046,1.83500030072061,-0.217257589020283
"CM002236.1.250201.250500",1.44980604557772,1.81870119244117,1.19761630558605,1.39384225930124,1.89642706846699,0.169244681461919
"CM002236.1.250501.250800",1.40565420911198,1.0094919587818,1.15086965610419,0.745572004202466,1.72573466677663,0.101868880960433
"CM002236.1.250801.251100",0.932886282621103,1.32244588289061,1.35591471383764,0.750933661092212,1.39638619557615,-0.616202645219283
"CM002236.1.251101.251400",1.60764360140082,1.42405184177883,1.18341562390265,1.10208788431989,1.61834792144544,-0.553795726786016
"CM002236.1.251401.251700",1.13767117188795,0.972435756915799,0.944653814816318,1.03652089768746,1.33026775060652,-0.0734615842055748
"CM002236.1.251701.252000",0.688858050114639,0.872651402280176,0.346274449518905,0.421933173835972,1.04387412105918,-0.396763136172893
"CM002236.1.252301.252600",-0.786331902554363,-0.299737231344008,-0.647737887283678,-0.613794718898298,-1.439854142847,-0.919258368825748
"CM002236.1.252601.252900",-1.00653361358975,-1.29522947619645,-1.43890286952995,-1.77610955440333,-2.48550881738658,-2.43246862172529
"CM002236.1.255001.255300",1.26994235022738,1.0461654429022,1.22537258995481,1.33073098110901,1.47777022383542,-0.180958919708036
"CM002236.1.255301.255600",1.37623920409963,1.21898129870689,1.36059824303528,1.08596541860577,1.42115020286243,0.908738757784958
"CM002236.1.255601.255900",0.704058588439141,0.623115303297585,0.933138163262235,0.973634059126124,0.806583330540813,-0.306590309040194
"CM002236.1.255901.256200",1.30789050273655,1.05815851274758,0.86428282231897,0.914799556896097,1.57307497154438,1.0926431851582
"CM002236.1.256201.256500",1.69965282083207,1.90697596557064,1.75162595486123,1.68239112204834,1.89985058337052,0.699140682705644
"CM002236.1.256501.256800",1.39315266034747,1.66041840886011,1.46774686585593,1.71832157296881,1.60424464940966,1.06173823892522
"CM002236.1.256801.257100",1.45256210543419,1.03190698209651,1.14987635834743,0.981314243250206,1.44675435568376,0.712383449355552
"CM002236.1.257101.257400",1.54336809797137,0.881231282993948,0.755105326792519,0.465881175597393,1.24247429530983,0.182779559224994
"CM002236.1.257401.257700",1.35554610306925,1.47820085147552,1.1799972518699,0.807871435478808,1.35182141514765,-0.882294739311618
"CM002236.1.257701.258000",1.61287322916899,1.34061653959205,0.995535556042021,0.605297424548311,1.14732840272475,-0.350056374682113
"CM002236.1.258001.258300",1.13129763795612,1.06411128584374,1.23822336870796,0.670715552635885,0.925320253745243,-1.10001791662182
"CM002236.1.258301.258600",1.06980842730274,0.814334157992405,0.499860000655626,0.840211505648035,1.33175042533473,-0.679361682190286
"CM002236.1.258601.258900",0.772999224594621,0.790765834130898,1.10597615159305,-0.152348111850662,1.15909538487181,-1.23815925676072
"CM002236.1.258901.259200",1.43144419736654,1.23320526353668,1.1869219555405,0.735351122271928,1.51889506682402,-0.135755603283869
"CM002236.1.262201.262500",1.34327788299919,0.927980921457957,0.631298321697476,-0.309475149267375,1.34144872978502,-0.250635232744729
"CM002236.1.262501.262800",0.99737601280855,0.883424294478013,0.745285024349238,0.119487251132677,1.2261285658168,-0.491228287654477
"CM002236.1.262801.263100",0.969725520276471,1.16268492818842,0.761915670490595,-0.265881393499853,1.28827887315119,-0.674644960893209
"CM002236.1.263101.263400",0.896616358999899,0.183920549216562,0.342990034136836,-0.133974294451064,0.712811019131909,-0.346846248608916
"CM002236.1.263401.263700",0.574202205572481,-0.10222211491967,0.171195716147713,-0.851834664774743,0.352737336379991,-0.866998422824597
"CM002236.1.263701.264000",0.74056610821357,-0.11209904454032,0.638606512582774,-0.513955418008544,0.739381022824159,-1.12265534946561
"CM002236.1.264001.264300",1.29276092877755,0.91466174282123,1.03114709549023,0.305210727055386,0.845149762452923,-0.83967309773448
"CM002236.1.264301.264600",1.05992136092172,0.863255371915291,0.874415968412193,0.343993268755861,1.18310414886176,-0.563160586640766
"CM002236.1.264601.264900",1.10098888782808,0.835405713966291,0.871564230763839,0.153968889622948,1.0744143104829,-0.543705245995216
"CM002236.1.264901.265200",1.04905894822659,1.16616796976198,0.679613152283959,0.307115855999433,1.56521519677784,-1.00602725911556
"CM002236.1.265201.265500",0.253746682010706,0.56388665662334,0.597251365734426,0.0676008734509049,0.258629347521641,-1.1134081658953
"CM002236.1.265501.265800",-0.937803251714816,-0.636316580713824,-0.567367812609686,-1.08999354306333,-0.962717141115813,-1.63534488554675
"CM002236.1.265801.266100",-2.77829876612418,-2.23269453377123,-2.066409083048,-2.56813689879882,-3.53975247952204,-1.97827829830848
"CM002236.1.290701.291000",1.27260437719771,0.779537256093753,0.726543007647249,-0.664497234594835,1.20064296940658,-1.21025707292766
"CM002236.1.291001.291300",0.476698740100304,0.531239268631191,0.384329995387573,-0.699401954545115,0.435855802771138,-1.67505580164128
"CM002236.1.291301.291600",0.950591969428496,0.319466575795085,0.336593689554167,-1.14854384470251,1.15814313553422,-1.09416764759097
