"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002237.1.76201.76500",-0.439993753300454,-0.186013511621596,-1.763930916319,-0.487381167048813,-1.39192010735912
"CM002237.1.106801.107100",0.137166439940484,0.145245720526124,0.145883811616114,0.138741543793523,-2.39397705359566
"CM002237.1.148201.148500",-0.578209468898088,-0.410108597040015,-0.630918726461219,-0.115816791869803,-1.94494445361266
"CM002237.1.148501.148800",-0.396823459926963,-0.682343173820731,-0.421360152231754,0.205200421007082,-2.01226729629823
"CM002237.1.562501.562800",-0.724710870859911,-1.08111407116798,-0.475989308393917,-0.299364020428128,-1.58603683682944
"CM002237.1.562801.563100",-0.32062378863914,-0.413213842323881,-0.506250425146792,0.370935917862897,-1.1889359454473
"CM002237.1.564301.564600",-0.491533166876891,-0.759546107855386,-0.778678540023908,0.0648258570709207,-1.59119810148651
"CM002237.1.567301.567600",-0.118798512875537,-0.143579077707593,-0.158548044022439,0.382654044620698,-1.92145049942138
"CM002237.1.567601.567900",-0.359060611355589,-0.0840007648112016,-0.61497134927438,0.502611032918902,-2.3838458584812
"CM002237.1.584701.585000",-0.0985235629189414,0.403604994764711,0.374495678048972,-0.0665856728871687,-2.2722769954813
"CM002237.1.585001.585300",-0.0622143676909625,-0.0605356832115446,0.394826209981136,0.414581504422742,-2.01085835887309
"CM002237.1.1678501.1678800",-0.27840224631492,0.000144127314357469,-0.127106784308915,0.332986808455435,-1.79788478480152
"CM002237.1.1680301.1680600",-0.518207499907818,-0.0739469704010689,-0.39848192403359,0.125162899595225,-2.12259107060392
"CM002237.1.1684501.1684800",-1.07101640467038,-0.926542562863505,-1.05324410600158,-0.211188243943943,-1.98468231102298
"CM002237.1.4046101.4046400",-0.103205278468608,-0.678841163491639,-1.15006014750346,-0.0393321047976391,-1.81616327602523
"CM002237.1.4165201.4165500",-0.430660704325561,-0.466894803396768,-0.811215762983832,0.118175358775111,-1.37834645117935
"CM002237.1.4298101.4298400",-0.48682806744021,-0.449368617488561,-1.98076085309263,0.10004895310699,-1.26011235420215
"CM002237.1.4298401.4298700",-0.667618008995917,-0.720309402383591,-1.73021332302956,0.301011923153553,-1.87723249519152
"CM002237.1.4448701.4449000",-0.666317787685037,-0.965281084135993,-1.30141840325545,-0.120197770540804,-2.17637235930015
"CM002237.1.4449001.4449300",-1.01167641366284,-0.764646835313974,-1.43318725241817,-0.60570128201744,-2.54902562066439
"CM002237.1.4468501.4468800",0.867367111261163,0.757418979401655,0.525443925914895,-1.21655005341654,1.35466918472104
"CM002238.1.28801.29100",0.350469445968872,0.284132333829762,0.478236468988686,0.266011393572695,1.05502747540465
"CM002238.1.161401.161700",-0.531745741035835,-0.257948463844851,-1.36068745396609,-0.0764740360246649,-1.95569417356449
"CM002238.1.163501.163800",-0.809470097279765,-0.777628399870269,-1.93397408121851,0.502600766948035,-2.10149454967629
"CM002238.1.163801.164100",-1.04932919692759,-0.629148500268179,-1.39641191372031,-0.0439351547662168,-1.50657484008647
"CM002238.1.166801.167100",-0.479202362301719,-0.198451365563949,-0.794667154519953,0.000153681859990851,-1.96122932117102
"CM002238.1.167101.167400",-0.353486341426073,-0.147141760214944,-0.404823623895359,0.28009357702795,-1.43572029371252
"CM002238.1.200101.200400",-0.412601784585236,-1.26910958045355,-2.25801407566952,-0.587299224786986,-1.07785175682936
"CM002238.1.219001.219300",-0.711883459990803,-0.841955085860312,-0.411441411264379,-0.208514564823172,-2.17894981885211
"CM002238.1.221401.221700",-0.583809866151931,-0.734299828098993,-1.39073732566225,0.145788952113444,-1.7335985589418
"CM002238.1.221701.222000",-0.332487813954081,-0.870257573588802,-0.497721881256476,-0.440058364129659,-2.41975501548126
"CM002238.1.223801.224100",-0.260747154576249,-0.43219721734792,-0.620639309199551,-1.11424637377165,-1.78013634011372
"CM002238.1.225301.225600",-1.2104326378803,-0.922142570414352,-2.03752402278911,-0.859892129458968,-2.19095794141861
