"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4779590.4780590",-2.08439433143417,-2.40611459951979,-1.88279620560015,-1.97480691058912,-1.83890920448702
"CM002238.1.4781347.4782347",-2.40826015924559,-2.27754264436437,-1.66065445938229,-2.27613776974549,-1.80470437758648
"CM002238.1.4787613.4788613",-2.26391842095675,-2.33585607869882,-1.94196296071787,-2.38324007435989,-1.71499298283455
"CM002238.1.4787657.4788657",-2.23016506237289,-2.27952152322247,-1.99337453240302,-2.40652638090543,-1.7466029819554
"CM002238.1.4790187.4791187",-2.32884895156699,-2.59886023070775,-1.81203032739301,-2.02632932227609,-1.65264052330538
"CM002238.1.4792371.4793371",-2.13491459479673,-2.41779115708847,-1.87039797809077,-2.05936819295632,-1.61647950944055
"CM002238.1.4793103.4794103",-2.2037170206583,-2.12224477098759,-1.87657919961572,-2.37950420770443,-1.9469073648753
"CM002238.1.4795815.4796815",-2.33799269209725,-2.81824817237921,-2.15559079962082,-2.38112019766009,-1.85589223719553
"CM002238.1.4796219.4797219",-2.12759448099714,-2.77736422096552,-2.03746287044673,-2.3536440357704,-1.74783533534098
"CM002238.1.4799160.4800160",-2.15086899398872,-2.12079074762965,-1.92830481334182,-2.24042597023993,-1.70809811325287
"CM002238.1.4804759.4805759",-1.67908844883463,-2.27873400335204,-1.40024021367236,-1.74580014698087,-1.16371550753569
"CM002238.1.4806035.4807035",-2.23486446942615,-2.13924005591725,-1.71314119882059,-2.24722376087901,-2.0168660619357
"CM002238.1.4808122.4809122",-1.74709541959411,-2.28338248781447,-1.79065513576308,-2.01636462974896,-1.25052350178648
"CM002238.1.4810605.4811605",-2.00308364596118,-2.34702319290052,-1.7104445795558,-2.19625669531084,-2.07881419204656
"CM002238.1.4814060.4815060",-2.26687159013164,-2.16614389372351,-1.90867870725121,-2.16988041882359,-1.63525666543494
"CM002238.1.4817972.4818972",-2.34158585755671,-2.6787614966022,-2.01844313855784,-2.26509557816573,-2.525952139355
"CM002238.1.4819892.4820892",-1.95855744451475,-2.28851869567488,-1.81325712580407,-2.12546089332514,-1.40135195268089
"CM002238.1.4822695.4823695",-2.6841005330486,-2.51270048448505,-1.68212452681272,-2.1047747999109,-1.94413819777124
"CM002238.1.4825846.4826846",-2.06951238640937,-2.23213888788477,-1.58493675991702,-1.81012482005564,-1.46583238554544
"CM002238.1.4827377.4828377",-2.25731251071507,-2.36190612846075,-1.62806905578955,-1.94794213279798,-1.75154757207991
"CM002238.1.4856481.4857481",-2.26698173694768,-2.26426321033039,-1.66926219198876,-2.17256997325463,-2.3010938599669
"CM002238.1.4859825.4860825",-1.93126650713964,-2.74622151088972,-1.84946203902197,-2.17828532848697,-1.67153575031546
"CM002238.1.4861381.4862381",-2.25526928025288,-2.6322692778492,-1.66018829476461,-2.07654498296419,-1.45670926228872
"CM002238.1.4862238.4863238",-2.1869509917763,-2.43985659822408,-1.61219646161213,-2.29567867981784,-1.99075599092091
"CM002238.1.4861926.4862926",-2.29375749283542,-2.4228110071156,-1.63616103700483,-2.34647751022125,-1.71309979051375
"CM002238.1.4869940.4870940",-1.74205184750189,-1.98137039946815,-1.61802249833112,-1.82557687165328,-1.5196122656955
"CM002238.1.4869399.4870399",-1.90488048271652,-2.09967961909454,-1.62441849530577,-1.95077396903271,-1.43846006613926
"CM002238.1.4872943.4873943",-1.39101704653225,-1.16061604559444,0.664598565467874,0.746983005580033,1.96509813230169
"CM002238.1.4872985.4873985",-1.39590624614904,-1.12748675539914,0.685204244078982,0.82180239262097,2.02348964965663
"CM002238.1.4875326.4876326",-1.908277215118,-1.71232490388291,-0.759084773021205,0,0
"CM002238.1.4926312.4927312",-1.96668303787286,-2.02190003166866,-1.87691724732858,-2.18574610376314,-1.91115431267912
"CM002238.1.4962886.4963886",-0.829039297423643,-1.05964139439139,0,1.95066937999187,-0.691231542785512
"CM002238.1.4965894.4966894",-1.88666143373426,-1.82518849482011,-1.40629007496509,-0.896348864170465,-1.68137395408909
"CM002238.1.4968477.4969477",-2.10871878186971,-1.79737188473713,-1.66869051168523,-1.49757955755078,-1.78602518021111
"CM002238.1.4968294.4969294",-2.21405792427872,-1.85142863271761,-1.59516307819982,-1.53148160712473,-1.6759030188262
"CM002238.1.4982364.4983364",-2.66323954659404,-2.63211024034165,-2.41071177325649,-2.30930411274907,-1.93176177957505
"CM002238.1.4984971.4985971",-2.97988217543848,-2.72451742432367,-2.4300656681718,-2.55981239461561,-2.66257547555905
"CM002238.1.4986875.4987875",-2.30761449918798,-1.94685320118928,-2.04681141275291,-1.56246341334077,-2.20930014862025
"CM002238.1.4990567.4991567",-2.72273962151973,-1.39138071024031,-1.41747964958406,-1.29724012134402,-2.09724086200407
"CM002238.1.4992940.4993940",-2.25696674573229,-2.13535896600392,-1.67698627705915,-1.97149951795312,-1.77422923443385
"CM002238.1.5017866.5018866",-2.38598024605106,-2.29273068978408,-1.96609616468638,-2.22057093034055,-1.79590125579849
"CM002238.1.5019830.5020830",-2.25322348874166,-2.17247483854339,-1.78436378497801,-2.08589182482358,-1.94055348639257
"CM002238.1.5026908.5027908",-2.19950104789493,-2.1519385696789,-1.84003824069204,-1.92469982590831,-1.90100358674
"CM002238.1.5031261.5032261",-2.15535539167932,-1.85693760805084,-1.66440536999942,-2.00913128263987,-1.52009220125386
"CM002238.1.5052624.5053624",-2.22879154139935,-2.32303972949913,-1.63060151058511,-1.17159323030958,-1.32184166610342
"CM002238.1.5057244.5058244",-2.04929631838657,-2.23006882253313,-2.04238256060972,-1.87829169954263,-1.69289163323923
"CM002238.1.5057174.5058174",-2.0301455508376,-2.26645194588085,-2.08294812676421,-1.93181097614727,-1.7677332360488
"CM002238.1.5061738.5062738",-2.45864936314051,-2.22660061078567,-2.01607044191121,-1.96801068372573,-2.21996936283342
"CM002238.1.5089231.5090231",-2.3204885388254,-2.17054397720569,-1.77652105539986,-1.67680364094284,-1.25538616764895
"CM002238.1.5094174.5095174",-2.02951982651542,-2.04074598855582,-1.55483442876963,-2.05093323878156,-2.12423397071461
"CM002238.1.5116931.5117931",-2.48116845246088,-2.28055377480593,-1.78826798751908,-1.71659643014973,-1.92956688898815
"CM002238.1.5118160.5119160",-2.09351745773359,-1.69429297974394,-1.49775798633907,-1.73602608138421,-1.62935239637456
"CM002238.1.5131035.5132035",-1.79992298818883,-2.20051644252513,-1.76219520604544,-1.63974646874187,-1.67070180622688
"CM002238.1.5144732.5145732",-2.28879116005944,-2.10350537677352,-1.85001000801297,-2.16823653536021,-1.86369169982572
"CM002238.1.5204041.5205041",-1.94020993168409,-2.07526012223235,-1.7338022023216,-1.58808129390358,-1.93387543151666
"CM002238.1.5224993.5225993",-1.92887225769997,-1.88828417175171,-1.77343659580873,-1.67107157980033,-1.44043398377024
