"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4795515.4796315",-2.24797099182538,-2.41419648505583,-1.97051547988069,-1.97481587898419,-1.60161421808287
"CM002238.1.4796719.4797519",-1.54561704226274,-2.39176695156542,-1.76098562361349,-1.97490495029361,-1.37925013890806
"CM002238.1.4799660.4800460",-1.82713969327888,-2.15593185608457,-1.90416023656999,-2.03909087442724,-1.45360623704422
"CM002238.1.4804459.4805259",-1.7533214113718,-2.18808490342748,-1.57973490609823,-2.01971072321276,-1.23858653599463
"CM002238.1.4806535.4807335",-2.08722305977706,-1.8735756669666,-1.54523394315693,-2.0992935532485,-1.68929166820479
"CM002238.1.4808622.4809422",-1.90158755236717,-2.47895623376789,-1.77527405340096,-1.93130014501745,-1.4887106014873
"CM002238.1.4811105.4811905",-2.29351284323653,-2.31970589497798,-1.84828933673332,-2.37342146595284,-1.95769293757601
"CM002238.1.4814560.4815360",-2.20250833936387,-2.08733061898333,-1.83239672321606,-2.39240155732772,-1.34749639017279
"CM002238.1.4818472.4819272",-2.20467433176462,-2.77358305730833,-1.98052503109572,-2.44433346781691,-2.0610758661658
"CM002238.1.4820392.4821192",-2.01743094522697,-2.29280458411947,-1.67725714743328,-2.12589722376321,-1.53796552634489
"CM002238.1.4823195.4823995",-2.92185530768453,-2.51710242391291,-1.56196617255455,-2.03336424327081,-1.83787448168728
"CM002238.1.4825546.4826346",-2.04113557887004,-2.15647552483813,-1.60071803527703,-1.81841335096148,-1.22258468348132
"CM002238.1.4827077.4827877",-2.18623805988784,-2.43852142303399,-1.56051633958661,-1.86048367159314,-1.50058977413538
"CM002238.1.4856981.4857781",-2.23622356426405,-2.20738821640683,-1.72242426060749,-1.93818576711404,-1.7124491460588
"CM002238.1.4859525.4860325",-1.95929673120111,-2.6729724756977,-1.69819458499392,-2.38519248781123,-1.50597476937727
"CM002238.1.4861081.4861881",-1.92813147350451,-2.21934178606904,-1.79142924637757,-1.832960551608,-1.36095119888142
"CM002238.1.4861938.4862738",-2.22566054489336,-2.31871092321565,-1.57664624777862,-2.17031055275519,-1.61267489883957
"CM002238.1.4862426.4863226",-2.20423345180324,-2.37204939902817,-1.56000420381997,-2.19037962196167,-1.97059107799965
