"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002239.1.319438.321524",0,0,0,0
"CM002239.1.321255.323143",0,0,0,0
"CM002239.1.322848.324865",0,0,0,0
"CM002239.1.324467.326406",0,0,0,0
"CM002239.1.326520.328813",0,0,0,0
"CM002239.1.329728.330886",0,0,0.927478959374208,0
"CM002239.1.331020.334319",0,0,0.950004351530997,0
"CM002239.1.334888.337120",0,0,0,0
"CM002239.1.339141.342668",0,0,1.02713081450072,0
"CM002239.1.342937.344489",0,0,0,0
"CM002239.1.344245.346821",0.964907156036318,0,1.2125115120121,0
"CM002239.1.348039.351899",1.56177242826806,1.07725311727197,1.52091028752256,0
"CM002239.1.352974.356880",1.08480325430906,0,0.881582725699709,0
"CM002239.1.359309.360701",0,0,1.03348990662055,0
"CM002239.1.360633.362915",0,0,1.19111221046191,0
"CM002239.1.373191.375687",0,0,0,0
"CM002239.1.375397.377629",0,0,0,0
"CM002239.1.376980.379563",0,0,0,0
"CM002239.1.379901.384787",0,0,0,0
"CM002239.1.386840.389353",0,0,0,0
"CM002239.1.389011.391739",0,0,0,0
"CM002239.1.390745.392192",0,0,0,0
"CM002239.1.392307.398274",0,0,0,0
"CM002239.1.409279.412264",0,0,0,0
"CM002239.1.412468.413878",0,0,0,0
"CM002239.1.464927.470238",0,0,0,0
"CM002239.1.473486.475103",0,0,0,0
"CM002239.1.505657.506812",1.82247177605474,1.31097460611604,1.91687638663379,0
"CM002239.1.507445.511528",1.27239999232348,1.19271094276336,1.3135836558598,0
"CM002239.1.513042.517021",0,0,0,0
"CM002239.1.545559.546743",2.97860935275981,2.59921814381973,3.29228686677742,0
"CM002239.1.547663.549863",1.11035592499784,1.26926813928959,1.67299979839774,0
"CM002239.1.548229.549394",1.38810204461159,1.42370910921495,1.97718023872468,0
"CM002239.1.554455.556600",1.39862160498279,1.48543160615257,2.54998068706453,0
"CM002239.1.557383.558539",1.54366506738418,1.57295105333742,2.57115183340166,0
"CM002239.1.557953.559044",2.086787173588,1.90163417438754,3.05285511694106,0
"CM002239.1.560166.562105",0,0,0,0
"CM002239.1.562856.570177",0,0,0,0
"CM002239.1.575874.580204",0,0,0,0
"CM002239.1.580616.582265",0,0,0,0
"CM002239.1.581995.583373",0,0,0,0
"CM002239.1.583451.585958",0,0,0,0
"CM002239.1.588838.590543",0,0,1.19159268006005,0
"CM002239.1.590010.591907",0.886127023821164,1.14666097654678,1.66318062348896,0
"CM002239.1.595220.596899",0,0,1.49579277958114,0
"CM002239.1.597155.598810",0,0.964133464011979,2.02188191202083,0
"CM002239.1.615341.616848",0,0,0,0
"CM002239.1.617560.620608",0,0,0,0
"CM002239.1.632771.636094",0,0,0,0
"CM002239.1.636405.639705",0,0,0,0
"CM002239.1.639831.642006",0,0,0,0
"CM002239.1.642260.644715",0,0,0,0
"CM002239.1.644508.647200",0,0,0,0
"CM002239.1.647422.649874",0,0,0,0
"CM002239.1.649460.651096",0,0,0,0
"CM002239.1.650759.652449",0,0,0,0
"CM002239.1.652312.654554",0,0,0,0
"CM002239.1.655050.657598",0,0,0,0
"CM002239.1.658756.661725",0,0,1.02182088882233,0
"CM002239.1.673622.674964",0,0,0,0
"CM002239.1.697922.700081",0,0,0,0
"CM002239.1.707641.710996",0,0,0,0
"CM002239.1.718623.721029",0,0,0,0
"CM002239.1.722521.724916",0,0,0,0
"CM002239.1.725444.728173",0,0,0,0
"CM002239.1.728616.732674",0,0,0,0
"CM002239.1.732702.736060",0,0,0,0
"CM002239.1.735338.738704",0,0,0,0
"CM002239.1.739211.742042",0,0,0,0
"CM002239.1.741597.742930",0,0,0,0
"CM002239.1.744736.746045",0,0,-0.826029797924627,0
"CM002239.1.759593.761596",0,0,0,0
"CM002239.1.762646.764325",0,0,0,0
"CM002239.1.772270.774545",0,0,0,0
"CM002239.1.787714.790409",0,0,0,0
"CM002239.1.799071.801077",0,0,0,0
"CM002239.1.831062.836957",0,0,0,0
"CM002239.1.837908.840562",0,0,0,0
"CM002239.1.840765.842980",0,0,0,0
"CM002239.1.3025833.3027397",0,0,0,0
"CM002239.1.5073498.5076403",0,0,0,0
"CM002239.1.5076422.5079517",0,0,0,0
"CM002239.1.5079649.5082706",0,0,0,0
"CM002239.1.5082593.5084985",0,0,0,0
"CM002239.1.5085126.5087106",0,0,0,0
"CM002239.1.5088749.5092199",0,0,0,0
"CM002239.1.5094396.5097329",0,0,0,0
"CM002239.1.5095649.5097060",0,0,0,0
"CM002239.1.5097593.5100144",0,0,0,0
"CM002239.1.5147854.5150823",0,0,0,0
"CM002239.1.5151336.5152451",0,0,0,0
"CM002239.1.5152831.5155699",0,0,0,0
"CM002239.1.5154352.5157522",0,0,0,0
"CM002239.1.5205405.5207008",0,0,0,0
"CM002239.1.5206834.5208918",0,0,0,0
"CM002239.1.5250088.5251952",0,0,0,0
"CM002239.1.5821203.5823145",0,0,0,0
"CM002239.1.5848608.5851702",0,0,0,0
"CM002239.1.5850069.5852551",0,0,0,0
"CM002239.1.5865625.5867116",0,0,1.62343978828753,0
"CM002239.1.5867123.5869498",0,0,0.960906899366366,0
"CM002239.1.5868809.5871864",0,0,0,0
"CM002239.1.5878978.5882084",0,0,0,0
"CM002239.1.5881420.5886111",0,0,0,0
"CM002239.1.5886563.5888184",1.2109682472891,0.967664789938501,1.69949257033109,0
"CM002239.1.5889232.5890980",0,0,0,0
"CM002239.1.5928091.5931117",0,0,0,0
"CM002239.1.5937269.5938656",0,0,0,0
"CM002239.1.5937999.5940994",0,0,0,0
"CM002239.1.5940404.5943417",0,0,0,0
"CM002239.1.5942562.5945207",0,0,0,0
"CM002239.1.5945298.5947549",0,0,0,0
"CM002239.1.5948690.5951318",0,0,0.768547571224197,0
"CM002240.1.560618.562578",0,0,0,0
"CM002240.1.564304.565806",0,0,0,0
"CM002240.1.564371.567026",0,0,0,0
"CM002240.1.567156.569335",0,0,0,0
"CM002240.1.570751.573454",0,0,0,0
"CM002240.1.574048.576689",0,0,0,0
"CM002240.1.637674.639662",0,0,0,0
"CM002240.1.640868.642662",0,0,0,0
"CM002240.1.641039.642719",0,0,0,0
"CM002240.1.641903.643795",0,0,0,0
"CM002240.1.643542.644869",0,0,0,0
"CM002240.1.646894.648408",0,0,0,0
"CM002240.1.651639.653407",0,0,0,0
"CM002240.1.655581.657324",0,0,0,0
"CM002240.1.656737.659487",0,0,0,0
"CM002240.1.661805.666353",0,0,0,0
"CM002240.1.677920.680033",-0.926363758580012,0,0,0
"CM002240.1.679539.680612",0,0,0,0
"CM002240.1.681559.683080",0,0,0,0
"CM002240.1.773458.775595",0,0,0,0
"CM002240.1.776441.778323",0,0,0,0
"CM002240.1.5971302.5975966",0,0,0,0
"CM002240.1.5974681.5977842",0,0,0,0
"CM002240.1.6022507.6024661",0,0,0,0
"CM002240.1.6024495.6026290",0,0,0,0
"CM002240.1.6027729.6029640",0,0,0,0
"CM002240.1.6029830.6031256",0,0,0,0
"CM002240.1.6030836.6032483",0,0,0,0
"CM002240.1.6032207.6033868",0,0,0,0
"CM002240.1.6033312.6035014",0,0,0,0
"CM002240.1.6034120.6038202",0,0,0,0
"CM002240.1.6037403.6040286",0,0,0,0
"CM002240.1.6040266.6041800",0,0,0,0
"CM002240.1.6042571.6046717",0,0,0,0
"CM002240.1.6047046.6050161",0,0,0,0
"CM002240.1.6051653.6053377",0,0,0,0
"CM002240.1.6053948.6056244",0,0,0,0
"CM002240.1.6057226.6058877",0,0,0,0
"CM002240.1.6060920.6063353",0,0,0,0
"CM002240.1.6064587.6067000",0,0,0,0
"CM002240.1.6081632.6084258",0,0,0,0
"CM002240.1.6084712.6087068",0,0,0,0
"CM002240.1.6087153.6089614",0,0,0,0
"CM002240.1.6100091.6101997",0,0,0,0
"CM002240.1.6118261.6119798",0,0,0,0
"CM002240.1.6120565.6122372",0,0,0,0
"CM002240.1.6123259.6125310",0,0,0,0
"CM002240.1.6154249.6157523",0,0,0,0
"CM002240.1.6157635.6160880",0,0,0,0
"CM002240.1.6159883.6162878",0,0,0,0
"CM002240.1.6162381.6165419",0,0,0,0
"CM002240.1.6166307.6169117",0,0,0,0
"CM002240.1.6172804.6175672",0,0,0,0
"CM002240.1.6176260.6177892",0,0,0,0
"CM002240.1.6191809.6193672",0,0,1.26661287679125,0
"CM002240.1.6194673.6198388",0,0,0,0
"CM002240.1.6198658.6200980",0,0,0,0
"CM002240.1.6213816.6215116",0,0,1.11289608100108,0
"CM002240.1.6217321.6219940",0,0,1.12957872958074,0
"CM002240.1.6220000.6221672",0,0,0,0
"CM002240.1.6222267.6223909",0,0,0,0
"CM002240.1.6223716.6225199",0,0,0,0
