"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.4968477.4969477",0,0,0,0
"CM002238.1.4968294.4969294",0,0,0,0
"CM002238.1.4982364.4983364",0,0,0,0
"CM002238.1.4984971.4985971",0,0,0,0
"CM002238.1.4986875.4987875",0,0,0,0
"CM002238.1.4990567.4991567",0,0,0,0
"CM002238.1.4992940.4993940",0,0,0,0
"CM002238.1.5017866.5018866",0,0,0,0
"CM002238.1.5019830.5020830",0,0,0,0
"CM002238.1.5026908.5027908",0,0,0,0
"CM002238.1.5031261.5032261",0,0,0,0
"CM002238.1.5052624.5053624",0,0,0,0
"CM002238.1.5057244.5058244",0,0,0,0
"CM002238.1.5057174.5058174",0,0,0,0
"CM002238.1.5061738.5062738",0,0,0,0
"CM002238.1.5089231.5090231",0,0,0,0
"CM002238.1.5094174.5095174",0,0,0,0
"CM002238.1.5116931.5117931",0,0,0,0
"CM002238.1.5118160.5119160",0,0,0,0
"CM002238.1.5131035.5132035",0,0,0,0
"CM002238.1.5144732.5145732",0,0,0,0
"CM002238.1.5204041.5205041",0,0,0,0
"CM002238.1.5224993.5225993",0,0,0,0
"CM002238.1.5227600.5228600",0,0,0,0
"CM002238.1.5229513.5230513",0,0,0,0
"CM002238.1.5230922.5231922",0,0,0,0
"CM002238.1.5248821.5249821",0,0,0,0
"CM002238.1.5251830.5252830",0,0,0,0
"CM002238.1.5254295.5255295",0,0,1.3440603637531,0
"CM002238.1.5258478.5259478",0,0,0,0
"CM002238.1.5260375.5261375",0,0,0,0
"CM002238.1.5260767.5261767",0,0,0,0
"CM002238.1.5264628.5265628",0,0,0,0
"CM002238.1.5269619.5270619",0,0,0,0
"CM002238.1.5270939.5271939",0,0,0,0
"CM002238.1.5271184.5272184",0,0,0,0
"CM002239.1.666.1666",0,0,0,0
"CM002239.1.5883.6883",0,0,0,0
"CM002239.1.5445.6445",0,0,0,0
"CM002239.1.19545.20545",0,0,0,0
"CM002239.1.10074.11074",0,0,0,0
"CM002239.1.21754.22754",0,0,0,0
"CM002239.1.24429.25429",0,0,0,0
"CM002239.1.28177.29177",0,0,0,0
"CM002239.1.30867.31867",0,0,0,0
"CM002239.1.54578.55578",0,0,0,0
"CM002239.1.67361.68361",0,0,0,0
"CM002239.1.71006.72006",0,0,0,0
"CM002239.1.70004.71004",0,0,0,0
"CM002239.1.100672.101672",0,0,0,0
"CM002239.1.102518.103518",0,0,0,0
"CM002239.1.106179.107179",0,0,0,0
"CM002239.1.109942.110942",0,0,0,0
"CM002239.1.112997.113997",0,0,0,0
"CM002239.1.142889.143889",0,0,0,0
"CM002239.1.177213.178213",0,0,0,0
"CM002239.1.177290.178290",0,0,0,0
"CM002239.1.183928.184928",0,0,0,0
"CM002239.1.184123.185123",0,0,0,0
"CM002239.1.187781.188781",0,0,0,0
"CM002239.1.191560.192560",0,0,0,0
"CM002239.1.190866.191866",0,0,0,0
"CM002239.1.195389.196389",0,0.840650023031145,0,0
"CM002239.1.194503.195503",0,0.859199748971706,0,0
"CM002239.1.197402.198402",0,0,0,0
"CM002239.1.199139.200139",0,0,0,0
"CM002239.1.202551.203551",0,0,0,0
"CM002239.1.204430.205430",0,0,0,0
"CM002239.1.206393.207393",0,0,0,0
"CM002239.1.209876.210876",0,0,0,0
"CM002239.1.217651.218651",0,0,0,0
"CM002239.1.225373.226373",0,0,0,0
"CM002239.1.247760.248760",0,0,0,0
"CM002239.1.251836.252836",0,0,0,0
"CM002239.1.254341.255341",0,0,0,0
"CM002239.1.283996.284996",0,0,0,0
"CM002239.1.294737.295737",0,0,0,0
"CM002239.1.306995.307995",0,0,0,0
"CM002239.1.311616.312616",0,0,0,0
"CM002239.1.314067.315067",0,0,0,0
"CM002239.1.317162.318162",0,0,0,0
"CM002239.1.319438.320438",0,0,0,0
"CM002239.1.321255.322255",0,0,0,0
"CM002239.1.322848.323848",0,0,0,0
"CM002239.1.324467.325467",0,0,0,0
"CM002239.1.327813.328813",0,0,0,0
"CM002239.1.329886.330886",0,0,0,0
"CM002239.1.331020.332020",0,0,0,0
"CM002239.1.334888.335888",0,0,0,0
"CM002239.1.339141.340141",0,0,0,0
"CM002239.1.342937.343937",0,0,0,0
"CM002239.1.344245.345245",0,0,0,0
"CM002239.1.348039.349039",0,0,0,0
"CM002239.1.352974.353974",0,0,0,0
"CM002239.1.359309.360309",0,0,1.23613217883316,0
"CM002239.1.360633.361633",0,1.01253686675215,1.58737650964919,0
"CM002239.1.373191.374191",0,0,0,0
"CM002239.1.375397.376397",0,0,0,0
"CM002239.1.376980.377980",0,0,0,0
"CM002239.1.379901.380901",0,0,0,0
"CM002239.1.386840.387840",0,0,0,0
"CM002239.1.389011.390011",0,0,0,0
"CM002239.1.390745.391745",0,0,0.917259896999997,0
"CM002239.1.392307.393307",0,0,0,0
"CM002239.1.409279.410279",0,0,0,0
"CM002239.1.412468.413468",0,0,0,0
"CM002239.1.464927.465927",1.08358560383104,1.35020975022926,1.31710165170709,0
"CM002239.1.473486.474486",0,0.97405132742615,0,0
"CM002239.1.505812.506812",1.04897262874522,1.08212404366977,1.09911122822225,0
"CM002239.1.507445.508445",1.12750716801505,1.29179944865733,1.11360527931641,0
"CM002239.1.516021.517021",0,0,0,0
"CM002239.1.545559.546559",1.11900487581274,0.998874052808421,0.974178449598413,0
"CM002239.1.548863.549863",0,1.10234712219505,1.26030408076181,0
"CM002239.1.548229.549229",0,0.998291825523155,1.24255912990679,0
"CM002239.1.555600.556600",1.02918479355178,1.17861337707284,1.04618096209167,0
"CM002239.1.557383.558383",0,1.1613668275643,1.28937393682125,0
"CM002239.1.557953.558953",0,1.02270815917776,1.16565348045813,0
"CM002239.1.561105.562105",0,0.978105892499004,0,0
"CM002239.1.569177.570177",0,0,0,0
"CM002239.1.575874.576874",0,0,0,0
"CM002239.1.580616.581616",0,0.910531863713286,0,0
"CM002239.1.581995.582995",0,0,0,0
"CM002239.1.583451.584451",0,0,0,0
"CM002239.1.589543.590543",0,0,0,0
"CM002239.1.590010.591010",0,0.900188430618221,1.0832673872693,0
"CM002239.1.595220.596220",0,0,0,0
"CM002239.1.597810.598810",0,0,0,0
"CM002239.1.615341.616341",0,0,0,0
"CM002239.1.619608.620608",0,0,0,0
"CM002239.1.632771.633771",0,0,0,0
"CM002239.1.638705.639705",0,0,0,0
"CM002239.1.641006.642006",0,0,0,0
"CM002239.1.643715.644715",0,0,0,0
"CM002239.1.646200.647200",0,0,0,0
"CM002239.1.648874.649874",0,0,0,0
"CM002239.1.650096.651096",0,0,0,0
"CM002239.1.651449.652449",0,0,0,0
"CM002239.1.653554.654554",0,0,0,0
"CM002239.1.656598.657598",0,0,0,0
"CM002239.1.660725.661725",0,0,0,0
"CM002239.1.673964.674964",0,0,0,0
"CM002239.1.699081.700081",0,0,0,0
"CM002239.1.709996.710996",0,0,0,0
"CM002239.1.718623.719623",0,0,0,0
"CM002239.1.723916.724916",0,0,0,0
"CM002239.1.727173.728173",0,0,0,0
"CM002239.1.731674.732674",0,0,0,0
"CM002239.1.735060.736060",0,0,0,0
"CM002239.1.735338.736338",0,0,0,0
"CM002239.1.741042.742042",0,0,0,0
"CM002239.1.741597.742597",0,0,0,0
"CM002239.1.744736.745736",0,0,0,0
"CM002239.1.760596.761596",0,0,0,0
"CM002239.1.762646.763646",0,0,0,0
"CM002239.1.773545.774545",0,0,0,0
"CM002239.1.789409.790409",0,0,0,0
"CM002239.1.800077.801077",1.0718764612522,1.32105763056591,0,0
"CM002239.1.835957.836957",0,0,0,0
"CM002239.1.837908.838908",0,0,0,0
"CM002239.1.841980.842980",0,0,0,0
"CM002239.1.3026397.3027397",0,0,0,0
"CM002239.1.5073498.5074498",0,0,0,0
"CM002239.1.5076422.5077422",0,0,0,0
"CM002239.1.5079649.5080649",0,0,0,0
"CM002239.1.5082593.5083593",0,0.903121963344944,0,0
"CM002239.1.5085126.5086126",0,0,0,0
"CM002239.1.5088749.5089749",0,0,0,0
"CM002239.1.5096329.5097329",0,0,0,0
"CM002239.1.5095649.5096649",0,0.915243836710803,0,0
"CM002239.1.5097593.5098593",0,0,0,0
"CM002239.1.5147854.5148854",0,0,0,0
"CM002239.1.5151451.5152451",0,0,0,0
"CM002239.1.5154699.5155699",0,0,0,0
"CM002239.1.5154352.5155352",0,0,0,0
"CM002239.1.5206008.5207008",0,0,0,0
"CM002239.1.5206834.5207834",0,0,0,0
"CM002239.1.5250952.5251952",0,0,0,0
"CM002239.1.5821203.5822203",0,0,0,0
"CM002239.1.5850702.5851702",0,0,0,0
"CM002239.1.5850069.5851069",0,0,0,0
"CM002239.1.5865625.5866625",0,0,0,0
"CM002239.1.5867123.5868123",0,0,-1.3024855152474,0
"CM002239.1.5868809.5869809",0,0,0,0
"CM002239.1.5881084.5882084",0,0,0,0
"CM002239.1.5885111.5886111",0,0,0,0
"CM002239.1.5886563.5887563",0,0,0,0
"CM002239.1.5889980.5890980",0,0,0,0
"CM002239.1.5930117.5931117",0,0,0,0
"CM002239.1.5937656.5938656",0,0,0,0
"CM002239.1.5937999.5938999",0,0,0,0
"CM002239.1.5940404.5941404",0,0,0,0
"CM002239.1.5942562.5943562",0,0,0,0
"CM002239.1.5945298.5946298",0,0,0,0
"CM002239.1.5948690.5949690",0,0,0,0
"CM002240.1.561578.562578",0,0,0,0
"CM002240.1.564806.565806",0,0,0,0
"CM002240.1.564371.565371",0,0,0,0
"CM002240.1.568335.569335",0,0.957116694603006,0,0
"CM002240.1.570751.571751",0,0,0,0
"CM002240.1.574048.575048",0,0,0,0
"CM002240.1.637674.638674",0,0,0,0
"CM002240.1.641662.642662",0,1.00199464496179,0,0
"CM002240.1.641039.642039",0,1.03496653691723,0,0
"CM002240.1.641903.642903",0,0,0,0
"CM002240.1.643542.644542",0,0,0,0
"CM002240.1.646894.647894",0,0,0,0
"CM002240.1.651639.652639",0,0,0,0
"CM002240.1.656324.657324",0,0,0,0
"CM002240.1.656737.657737",0,0,0,0
"CM002240.1.661805.662805",0,0,0,0
"CM002240.1.677920.678920",0,0,-0.936279869207352,0
"CM002240.1.679539.680539",0,0,0,0
"CM002240.1.682080.683080",0,0,0,0
"CM002240.1.774595.775595",0,0,0,0
"CM002240.1.776441.777441",0,0,0,0
"CM002240.1.5974966.5975966",0,0,0,0
"CM002240.1.5974681.5975681",0,0,0,0
"CM002240.1.6022507.6023507",0,0,0,0
"CM002240.1.6024495.6025495",0,0,0,0
"CM002240.1.6028640.6029640",0,0,0,0
"CM002240.1.6030256.6031256",0,0,0,0
"CM002240.1.6031483.6032483",0,0,0,0
"CM002240.1.6032868.6033868",0,0,0,0
"CM002240.1.6034014.6035014",0,0,0,0
"CM002240.1.6034120.6035120",0,0,0,0
"CM002240.1.6037403.6038403",0,0,0,0
"CM002240.1.6040266.6041266",0,0,0,0
"CM002240.1.6045717.6046717",0,0,0,0
"CM002240.1.6049161.6050161",0,0,0,0
"CM002240.1.6051653.6052653",0,0,0,0
"CM002240.1.6055244.6056244",0,0,0,0
"CM002240.1.6057226.6058226",0,0,0,0
"CM002240.1.6062353.6063353",0,0,0,0
"CM002240.1.6066000.6067000",0,0,0,0
"CM002240.1.6083258.6084258",0,0,0,0
"CM002240.1.6086068.6087068",0,0,0,0
"CM002240.1.6088614.6089614",0,0,0,0
"CM002240.1.6100997.6101997",0,0,0,0
"CM002240.1.6118261.6119261",0,0,0,0
"CM002240.1.6121372.6122372",0,0,0,0
"CM002240.1.6124310.6125310",0,0,0,0
"CM002240.1.6154249.6155249",0,0,0,0
"CM002240.1.6159880.6160880",0,0,0,0
"CM002240.1.6161878.6162878",0,0,0,0
"CM002240.1.6164419.6165419",0,0,0,0
"CM002240.1.6168117.6169117",0,0,0,0
"CM002240.1.6172804.6173804",0,0,0,0
"CM002240.1.6176260.6177260",0,0,0,0
"CM002240.1.6191809.6192809",0,0,0,0
"CM002240.1.6197388.6198388",0,0,0,0
"CM002240.1.6199980.6200980",0,0,0,0
"CM002240.1.6213816.6214816",0,0,1.19099527469979,0
"CM002240.1.6218940.6219940",0,0,0,0
"CM002240.1.6220672.6221672",0,0,0,0
"CM002240.1.6222909.6223909",0,0,0,0
"CM002240.1.6224199.6225199",0,0,0,0
"CM002240.1.6227238.6228238",0,0,0,0
"CM002240.1.6229094.6230094",0,0,0.948256022316942,0
"CM002240.1.6230566.6231566",0,0,1.18516019566606,0
"CM002240.1.6232580.6233580",0,0,0,0
"CM002240.1.6234598.6235598",0,0,0,0
"CM002240.1.6236738.6237738",0,0,0,0
"CM002240.1.6238634.6239634",0,0,0,0
"CM002240.1.6241091.6242091",0,0,0,0
"CM002240.1.6378931.6379931",0,0,0,0
"CM002240.1.6412219.6413219",0,0,1.55541613046706,1.13953447401531
"CM002240.1.6411875.6412875",0,0,1.49519262264583,0
"CM002240.1.6413592.6414592",0,0,1.43704291568229,1.41417347768382
"CM002240.1.6416639.6417639",0,0,1.75518023461372,1.58238484857355
"CM002240.1.6422165.6423165",0,0,0,0
"CM002240.1.6421488.6422488",0,0,0,0
"CM002240.1.6422833.6423833",0,0,0,0
"CM002240.1.6427124.6428124",0,0,0,0
"CM002240.1.6433447.6434447",0,0,1.09133328998941,1.51372259180955
"CM002240.1.6434236.6435236",0,0,0,0
"CM002241.1.3239.4239",0,0,0,0
"CM002241.1.2548.3548",0,0,0,0
"CM002241.1.19938.20938",0,0,0,0
"CM002241.1.19385.20385",0,0,0,0
"CM002241.1.23457.24457",0,0,0,0
"CM002241.1.28474.29474",0,0,0,0
"CM002241.1.28374.29374",0,0,0,0
"CM002241.1.39731.40731",0,0,0,0
"CM002241.1.47619.48619",0,0,0,0
"CM002241.1.128184.129184",0,0,0,0
"CM002241.1.130900.131900",0,0,0,0
"CM002241.1.144802.145802",0,0,0,0
"CM002241.1.145529.146529",0,0,0,0
"CM002241.1.148764.149764",0,0,0,0
"CM002241.1.150703.151703",0,0,0,0
"CM002241.1.152549.153549",0,0,0,0
"CM002241.1.154204.155204",0,0,0,0
"CM002241.1.158549.159549",0,0,0,0
"CM002241.1.160757.161757",0,0,0,0
"CM002241.1.160934.161934",0,0,0,0
"CM002241.1.162915.163915",0,0,0,0
"CM002241.1.183160.184160",0,0,0,0
"CM002241.1.187110.188110",0,0,0,0
"CM002241.1.188855.189855",0,0,0,0
"CM002241.1.191354.192354",0,0,0,0
"CM002241.1.194741.195741",0,0.865401734704085,0,0
"CM002241.1.199028.200028",0,0.849801903532125,0,0
"CM002241.1.199046.200046",0,0.900916810400236,0,0
"CM002241.1.201270.202270",0,0,0,0
"CM002241.1.204202.205202",0,0,0,0
"CM002241.1.208139.209139",0,1.03902751661516,0,0
"CM002241.1.208404.209404",0,1.00146673069977,0,0
"CM002241.1.211907.212907",0,1.02964792998091,0,0
"CM002241.1.217784.218784",0,0,0,0
"CM002241.1.237338.238338",0,0,0,0
"CM002241.1.344310.345310",0,0.887246939213527,0,0
"CM002241.1.345217.346217",0,0,0,0
"CM002241.1.349971.350971",0,0,0,0
"CM002241.1.353170.354170",0,0,0,0
"CM002241.1.354361.355361",0,0.904338627227244,0,0
"CM002241.1.357461.358461",0,0,0,0
"CM002241.1.392299.393299",0,0,0,0
"CM002241.1.395057.396057",0,0,0,0
"CM002241.1.413229.414229",0,0,0,0
"CM002241.1.414556.415556",0,0,0,0
"CM002241.1.420149.421149",0,0,0,0
"CM002241.1.428843.429843",0,0,0,0
"CM002241.1.431496.432496",0,0,0,0
"CM002241.1.445380.446380",0,0,0,0
"CM002241.1.447719.448719",0,0,0,0
"CM002241.1.451914.452914",0,0.990015041698542,0,0
"CM002241.1.454628.455628",0,0,0,0
"CM002241.1.456145.457145",0,0,0,0
"CM002241.1.460121.461121",0,0,0,0
"CM002241.1.464497.465497",0,0,0,0
"CM002241.1.466364.467364",0,0,0,0
"CM002241.1.467683.468683",0,0,0,0
"CM002241.1.466742.467742",0,0,0,0
"CM002241.1.472955.473955",0,0,0,0
"CM002241.1.475939.476939",0,0,0,0
"CM002241.1.480674.481674",0,0,0,0
"CM002241.1.3474600.3475600",0,0,0,0
"CM002241.1.3493310.3494310",0,0,0,0
"CM002241.1.3495260.3496260",0,0,0,0
"CM002241.1.3496365.3497365",0,0,0,0
"CM002241.1.3500461.3501461",0,0,0,0
"CM002241.1.3503078.3504078",0,0,0,0
"CM002241.1.3504338.3505338",0,0,0,0
"CM002241.1.3503972.3504972",0,0,0,0
"CM002241.1.3540011.3541011",0,0,0,0
"CM002241.1.3541965.3542965",0,0,0,0
"CM002241.1.3544826.3545826",0,0,0,0
"CM002241.1.3548678.3549678",0,0,0,0
"CM002241.1.3671157.3672157",0,0,0,0
"CM002241.1.3701656.3702656",0,0,0,0
"CM002241.1.3708016.3709016",0,0,0,0
"CM002241.1.3710421.3711421",0,0,0,0
"CM002241.1.3713470.3714470",0,0,0,0
"CM002241.1.3714814.3715814",0,0,0,0
