"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.5056240.5057244",0,1.22265813095485,1.4855030939453,1.23106214335437,1.24755671709483
"CM002238.1.5058174.5059242",0,0,0.923606248990404,0,0.89185733957388
"CM002238.1.5059622.5061738",0,0,0,0,0
"CM002238.1.5090231.5091512",0,0,0,0,0
"CM002238.1.5092379.5094174",0,0,0,0,0
"CM002238.1.5115407.5116931",0,0,0,0,0
"CM002238.1.5119160.5119898",0,0,0,0,0
"CM002238.1.5130162.5131035",0,0,0.801736910556891,0,0
"CM002238.1.5145732.5146613",0,0,0,0.825487284911532,0
"CM002238.1.5205041.5205927",0,0,0,0,0
"CM002238.1.5225993.5226818",0,0,0,0,0
"CM002238.1.5226751.5227600",0,0,0,0,0
"CM002238.1.5228165.5229513",0,0,0,0,0
"CM002238.1.5229532.5230922",0,0,0,0.754019509192649,0
"CM002238.1.5247939.5248821",0,0,0,0,0
"CM002238.1.5250257.5251830",0,0,0,0,0
"CM002238.1.5252357.5254295",0,0,0,1.2249066355437,0
"CM002238.1.5254965.5258478",0,0,0,0,0
"CM002238.1.5260303.5260375",0,0,0,-1.76414080385252,0
"CM002238.1.5261767.5264452",0,0,0,0.83056083642034,0.751387987618463
"CM002238.1.5265628.5268474",0,0.763951665285081,0,0.774448546488845,0
"CM002238.1.5268652.5269619",0,0,0,0.867968481994688,0
"CM002238.1.5269830.5270939",0,1.03300078073657,0,1.18077461342704,1.00085952206215
"CM002238.1.5272184.5273718",-1.45361311080922,-1.80903950080954,-1.55959480942945,-1.74294910543974,-2.02589642131888
"CM002239.1.1666.3325",0,0,0,0,0
"CM002239.1.3959.5883",0,0,0,0,0
"CM002239.1.6445.8374",0,0,0,0,0
"CM002239.1.8109.19545",0,0,0,0,0
"CM002239.1.11074.19163",0,0,0,0,0
"CM002239.1.19909.21754",0,0,0,0,0
"CM002239.1.22742.24429",0,0,0,0,1.03266138017099
"CM002239.1.29177.31245",0,0,0,0,0
"CM002239.1.31867.33628",0,0,0,0,0
"CM002239.1.55578.56712",0,0,0,0,0
"CM002239.1.68361.68930",0,0,0,0,0
"CM002239.1.69649.71006",0,0,0,0,0.801077502528658
"CM002239.1.71004.73122",0,0,0,0,0
"CM002239.1.101672.102330",0,1.15569557193446,1.18902721307337,1.39466901040973,1.82032858594034
"CM002239.1.103518.106130",0,0,0,0,0
"CM002239.1.107179.108820",0,0,0,0,0
"CM002239.1.108981.109942",0,0,0,0,0
"CM002239.1.111998.112997",0,0,0,0,0
"CM002239.1.141913.142889",0,0,0,0,0
"CM002239.1.174774.177213",0,0,0,0,0
"CM002239.1.178290.180040",0,0,0,0,0
"CM002239.1.182436.183928",0,0,0,0,0
"CM002239.1.185123.186148",0,0,0,0,1.10590352657293
"CM002239.1.188781.189978",0,0,0,0,0
"CM002239.1.190044.191560",0,0,0,0,0
"CM002239.1.191866.194669",0,0,0,0,0
"CM002239.1.193861.195389",0,0,0,0,0
"CM002239.1.195503.197458",0,0,0,0,0
"CM002239.1.198402.199260",0,0,0,0,0
"CM002239.1.200139.200589",0,0,0,0,0
"CM002239.1.201055.202551",0,0,0,-0.886881012077959,0
"CM002239.1.205430.206036",0,-1.17562828269762,0,-0.994103645114604,0
"CM002239.1.206077.206393",0,0,0,0,0
"CM002239.1.207685.209876",0,0,0,-0.789485747547641,0
"CM002239.1.218651.220642",0,0,0,0,0
"CM002239.1.226373.227031",0,0,0,0,0
"CM002239.1.248760.250797",0,0,0,0,0
"CM002239.1.250913.251836",0,0,0,0,0
"CM002239.1.253083.254341",0,0,0,0,0
"CM002239.1.277964.283996",0,0,0,0,0
"CM002239.1.293927.294737",0,0,0,0,0
