"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002239.1.658756.661725",-0.784025899237088,-0.712972290845172,-2.49272812955824,-3.41866551184156
"CM002239.1.673622.674964",-0.275102710522845,-0.713682306037296,-0.864794441121092,-3.21763137597836
"CM002239.1.697922.700081",-0.0327250473562612,-0.717768306227546,-1.30386175740681,-2.83092808590081
"CM002239.1.707641.710996",-0.319893728605747,-0.269254402220805,0.219183930308449,-3.44956918155414
"CM002239.1.718623.721029",-0.207068575689661,-0.0558511436581351,0.411558701200256,-3.81816204324271
"CM002239.1.722521.724916",-0.631601187945206,-0.411234777101614,0.145119673122483,-3.81937202970448
"CM002239.1.725444.728173",-0.834938267327664,-0.518109919329367,0.0255242771804203,-3.54107521557254
"CM002239.1.728616.732674",-0.442707124739105,-0.146294806745813,0.283739343480002,-3.51692211496441
"CM002239.1.732702.736060",-0.639866683358658,-0.429836985553622,-0.36421194690123,-3.73195806090327
"CM002239.1.735338.738704",-1.02968894517391,-0.836243095330156,-1.0567064638207,-3.38032180474098
"CM002239.1.739211.742042",-0.674677008210813,-0.726430696265749,-0.987992531365906,-1.87569798985639
"CM002239.1.741597.742930",-0.493776345791641,-0.55233510841368,-0.796644628617495,-2.02192020872763
"CM002239.1.744736.746045",-0.612043498024452,-0.589439301461273,-0.648947992455718,-3.43490147161572
"CM002239.1.759593.761596",-0.476636569421972,-0.417177753572466,-1.30689885165898,-3.01514898291393
"CM002239.1.762646.764325",-0.384262203076832,-0.315927149862429,-0.84197157948463,-3.29272493108839
"CM002239.1.772270.774545",-0.151563329629027,-0.858926551192441,-1.26698403205623,-1.69829117678893
"CM002239.1.787714.790409",-0.942777952935615,-0.98006284948195,-0.378364063002808,-1.64217449008455
"CM002239.1.799071.801077",-0.929868949172933,-1.31994095083629,-1.21125069214883,-1.83909907152761
"CM002239.1.831062.836957",-0.0852853975752224,-1.06316141339176,-1.19740881016135,-1.1728614473183
"CM002239.1.837908.840562",-0.110589091871143,-0.976786724628627,-1.42362746353822,-1.28554662625983
"CM002239.1.840765.842980",-0.0938825558819692,-0.999219179874605,-1.71408760616759,-1.44003541958784
"CM002239.1.3025833.3027397",-2.06802328160118,-1.8547472780245,3.20163887160289,-0.909174408251744
"CM002239.1.5073498.5076403",-2.99916265621663,-3.39364003501808,1.89485228881878,-1.78445663959861
"CM002239.1.5076422.5079517",-3.46561287873506,-3.82623492544875,1.53199797197303,-2.39889561721455
"CM002239.1.5079649.5082706",-3.74289567239662,-3.69722033161006,1.39448802163284,-2.83943641847999
"CM002239.1.5082593.5084985",-3.77159608556571,-4.03575132236255,1.10367595837444,-3.0463262810968
