"","WT_0hr_rep1","WT_0hr_rep2","WT_0hr_rep3","WT_0hr_rep4","WT_0hr_rep5","WT_24hr_rep1","WT_24hr_rep2","WT_24hr_rep3","qa_0hr_rep1","qa_0hr_rep2","qa_0hr_rep3","qa_0hr_rep4","qa_0hr_rep5","qa_24hr_rep1","qa_24hr_rep2","qa_24hr_rep3"
"NCU16385",6.10288280744536,5.8563854300404,5.48925056511659,6.91304376897067,6.621977833228,5.75149631185397,5.84934292472128,5.56154121770986,6.03402060097675,5.68247152234685,5.72124869254652,5.45916569884542,5.47854097102826,5.51194676070307,4.91543369796222,5.966950570011
"NCU03087",9.05090140701969,9.22824415617696,9.03840761994358,9.62816759559004,11.491227918603,9.96780932574867,9.50001568448576,9.28157478645886,8.87064548621133,8.97603413306611,8.86554328732777,8.36240975101205,8.15836745831007,9.4901485298466,8.95714815873411,9.55691809712749
"NCU10595",6.67594696172446,4.67775758030055,4.51655872138939,7.0292764000265,5.88501226605889,4.6537549836962,6.34100870077745,5.18885615223702,5.39732322983608,5.36450057619387,4.8940462590373,5.52661664692186,5.81357448033366,5.3284950359368,5.47041847944727,6.28340501885524
"NCU03088",7.8103902370441,8.13104533158644,8.28207493982061,8.23507776670891,7.68862475021826,7.83820778767713,8.14583719996243,7.8329618312207,7.42241377710864,7.98674895003302,8.04933839367099,7.51668452036879,8.31366777558275,7.76469962024744,8.20561276020541,8.55085116700875
"NCU03089",8.54698349079379,9.10143430799103,9.1197446278034,7.82115538819392,8.15169843376763,8.8241432329603,8.86199123522687,8.3518708484493,8.12236577639356,9.03849319398263,8.88015102111458,8.16437994809514,7.55575902625292,8.96258466974962,9.87180578162577,8.88437323150185
"NCU16386",10.4248476720011,7.7131971836247,7.44018133977189,10.8770835189587,10.445480142092,8.8453531701489,8.51879136639678,8.73232848810958,9.83686291905091,6.59443859100237,6.74188107895082,9.6309072058982,9.32759435035061,8.23390491077734,7.82217808177536,8.30324192351931
"NCU03091",10.0432673064842,10.2967980430628,10.1588143146083,10.8023532350148,11.3604145530647,11.6558979709479,10.5935412991299,10.6989873568881,10.0898029059761,9.14877180704965,9.20582549501559,10.2750996876957,10.9250556466028,11.3678422907933,10.8486292361155,11.2187189567054
"NCU03092",6.70903742264464,9.9368690411625,10.0886119022625,7.23647770301906,7.53008068856724,8.87453191016123,10.2514845946857,10.3359292472043,7.67563021464335,10.1011960209738,10.1364629718717,7.97921566875386,8.49764973796342,9.47630704745082,8.84655897219802,9.99296556934711
"nuo12.3",10.074804554725,11.4241212218765,11.3524417739863,9.75875030239022,9.41917576072168,10.1652905424394,10.3665684153157,10.5311940405813,10.4847915992065,11.123297793902,11.0145881150479,10.2728681320875,10.3931601088752,10.590137275268,10.5845445173496,10.3794269974239
"NCU03094",8.43464399842552,9.87985646446178,9.77707746068555,8.13583552099108,8.67314250488372,8.9232171611009,8.43911037337125,8.68255252952102,8.39651472671237,9.44903274599722,9.31733330184475,8.5364364071139,7.28116524816629,8.80848133792707,7.97930708564613,7.58114138702056
"NCU03095",6.67594696172446,7.02200371390171,6.9395912849947,5.59338806815942,6.50309088917578,7.37061435372301,7.56372569277789,7.59279772695198,7.03559011388347,7.56886851184034,7.48545365065827,7.2506071679241,8.21202110521599,7.23282233660911,7.60076020094089,7.70935765566961
"NCU03096",6.49752833622759,6.802183410362,6.9282136790526,6.40765156606316,6.37298177473235,6.81581690965396,6.87501100414024,7.18895031639558,6.54923640048866,7.37974701515737,7.13235851537596,7.28671763620756,6.94043239694618,7.19437743733074,6.31773223079621,6.39176807154575
"NCU03097",8.99921439290676,9.0529673904039,8.95220265593489,9.55336523141613,10.2036302471193,11.2739831593154,10.0288279023415,10.177406235825,9.36852185656606,8.6220414276342,8.88429759122461,9.83832121822639,8.31366777558275,10.2605856765374,10.1759807221299,10.3536111356704
"NCU03098",8.20268897561663,4.90980857689238,4.99115426707061,7.94371916341548,7.70990389810182,8.41692426681459,10.0442779666294,10.0060387714964,7.3159067281041,5.93566486769908,5.7409325312447,7.01219381355817,7.17644083814301,8.83662869892307,7.68919704326104,9.28365941436284
"NCU03099",8.1202759779436,8.75262211530202,8.73379061968602,7.82115538819392,8.18240827781622,8.28019402389397,7.95143773550304,7.8631378894327,8.19596040100291,8.87980062639097,8.89666615383607,8.55126088267149,7.92112639977005,8.2125582673891,7.90750385530017,8.24815854445281
"ppm-2",11.8898707620576,13.8311055074417,13.6626596818668,11.7585155477332,11.9755757207778,12.6395714707491,12.8113379320111,12.5228803396121,12.1890384268856,14.028908863102,13.9366271545889,12.1686105300435,11.6976614191959,12.8326517199968,12.628012375858,12.5726673560464
"NCU03101",7.08034933931869,7.88966415765602,7.83419980840042,5.74574540484381,6.10198735486675,7.20869632619536,7.92935441821321,7.68870004527786,7.45287229955762,8.33713849283185,8.3960688864871,7.76655269060274,8.26374294727411,7.71147800015053,7.66759539159787,7.9004156667538
"NCU03102",13.1737570364959,13.7174587233851,13.7683564252427,13.7834057861407,14.0780321864373,13.6477859175917,13.0598830068421,12.9897693087097,12.9391616839686,13.2900702282135,13.7007526123062,12.7797152370092,12.1881060442069,13.1237233887503,12.8196690791936,12.6641081010581
"NCU03103",7.41435474200209,7.97036487863884,8.13798851626398,7.91404667636756,7.3785880772196,7.31050090187767,8.18361201538431,8.17700694116864,7.92718653584999,8.17492487998449,8.22661246928415,8.23958579997353,9.65213375268177,8.13145585387117,7.87020705080145,8.72220892722042
"NCU03105",8.87565681564677,7.4845706274321,7.48716073139549,8.18631353140154,7.86014837918614,8.50491160033113,7.606186403387,7.87799090522965,9.24271918295975,7.6877674207387,7.56545916807044,8.4910238884915,8.26374294727411,7.92807644122154,7.3522486207824,7.82702173163912
"NCU03106",8.24218766353478,7.90000368670274,7.91353356455804,8.10991518091904,8.1043661034532,8.37082611419127,7.83745336782456,7.98473847038875,7.95220089372657,7.78540878130169,7.48819404962573,7.9570857382756,7.06335762140535,8.16148016690314,8.70579472020431,7.97023403205408
"NCU03107",10.5080557856358,9.33342637317806,9.08977871537059,10.757250243887,10.1581006258061,8.35906690564404,8.47760456091964,8.40402489644303,10.8082669985648,9.57899881465081,9.78013326468282,10.3762691923324,8.26374294727411,8.02113201330242,8.08069214526505,8.10043550194417
"NCU03108",11.8416512045145,10.2758444638405,10.1431013774077,11.2646571381855,10.6360322373623,10.5697576198964,10.2811277822266,10.4493073831712,11.4510143026184,10.7997960028548,10.8503646178301,10.9204507550439,11.0219213250317,10.3121326673077,10.2610276938029,10.3984901253497
"NCU03109",7.86932258196524,4.67775758030055,4.78600955648119,7.65154520991233,6.83302555780188,4.59766631269942,4.51060952041877,4.3632246500607,6.89392817268718,4.4086375329112,4.40023516169598,6.89961351145767,5.81357448033366,4.76657772046173,5.22765705912103,4.69619023911952
"NCU03110",9.87969146029918,8.83736345140845,8.95220265593489,10.0309844987799,9.41595477844435,8.28330898954261,7.94043858802836,7.92164816895983,9.34179895341707,8.37800995728231,8.71883855792293,9.16605959859289,9.1741158828389,8.02113201330242,8.09691459642788,7.93574975611891
"NCU03111",9.8120588278382,7.92384312496764,7.87588360184077,10.1308159683921,10.1857795808383,9.61481294300837,8.58726798573208,8.94425787235776,9.95086297876065,7.84796115252908,7.77719919436405,9.76399291653442,10.0551498708771,8.95404604453493,8.26422205096072,8.43236858643811
"NCU03112",11.5405550082114,12.4050053256924,12.2366851017649,11.1231611570457,11.2728032066848,11.6699229641476,11.7031415559694,11.8071468177441,11.3802574683782,12.016199567062,12.0892155553396,10.8829029799148,10.5364625532982,11.0923324783223,10.9918097565015,10.9906915914029
"NCU03113",8.31278071481768,8.35774094378877,8.67442984138869,9.01237750276909,8.83150358739958,8.23586036177044,9.18847022497026,8.68255252952102,8.33814804695611,8.68525018899288,8.59650417528228,8.56593418671298,9.0023217026257,8.7188998958793,8.99220171925968,9.0301130351054
"NCU03114",8.39515940684371,8.99961982243974,8.83964814143961,7.66944013677306,8.46429827079962,8.61772793303995,8.80866840678791,8.74450815577339,9.17013775666408,8.853979436172,8.59650417528228,8.87952506828611,8.04464383576571,8.81163612851409,8.59609400766046,8.52792242732816
"spa2",8.9249740050951,8.61326562666884,8.53674603608067,8.57507687297813,9.42879575037913,8.3766698501209,8.43911037337125,8.25294292641704,9.35254763663699,8.48289020335973,8.66561298528271,9.26821365514878,9.65213375268177,8.44788083259479,8.60744804861633,8.59564087354452
"NCU03116",9.13112855048252,9.12945864924235,9.18733296978975,9.44373237259655,9.53949059979446,9.20494969069586,9.85574745339449,9.88666159348953,9.19424205516674,9.31776462673587,8.93614586080609,9.24106378005658,11.4638841639908,9.6306648838472,9.88118167431583,10.5985756062194
"NCU03117",8.95919462619111,11.7992910643115,11.6963441542301,9.54373604760502,10.5512566820737,10.8300222070906,11.004263419351,11.0074292082992,9.82340694869842,12.1277663638177,11.7387319493159,9.83227144491195,8.9715869455776,10.6459475520785,9.74915412992617,9.984579153359
"NCU03118",11.5223729281197,12.5969773379718,12.4186005010026,11.1456089563286,11.2454022039361,11.108553236237,10.5069892056973,11.0987267970131,11.9506524919381,13.2212445411617,12.9462545523699,11.2412199118641,10.8340772444395,10.61335350497,10.2717600313237,10.2454630679841
"NCU03120",7.70103581272341,8.41644643728297,8.1232459381261,7.53919792905043,7.61155054544487,7.45072431944829,8.62889561965976,8.44442769264655,8.07112002614546,8.61180238234076,8.4390167705005,8.06447195047424,9.81673427821652,8.26188256940893,8.98351796727877,9.48737978487041
"NCU03121",7.12969469907269,5.94300643675537,5.41997732836596,7.57763719686801,6.22917373251507,6.29302885835579,5.89805857265095,6.13151413471708,6.81736168189779,5.32748760823738,5.63928397626375,7.48601838868782,8.10263138414277,5.86471177496229,6.42698834087004,6.49217993714482
"NCU03122",9.05723383049318,8.11930409541395,8.11333278502663,8.81827761660127,8.30606266387358,7.05559255888766,7.09104297031453,7.14022218064855,9.02143810029089,7.79451384706274,7.84703757391993,8.65096450156604,8.94018214784021,7.46017273093523,6.87218469705385,6.39176807154575
"NCU03123",6.60730849215141,7.27735792626957,6.9620743652634,6.40765156606316,6.55187759245983,6.50470122309366,7.47481692442426,7.32583342331479,6.70261106414782,7.23062636629199,7.26646773562375,7.38985212649855,8.73585222892194,7.14480760503995,7.48191073677217,7.9004156667538
"cka",10.540040003546,10.6052259727103,10.5845820534567,10.7779265832035,10.6863429401532,10.9015724915781,10.5616897484925,10.4243109778297,10.5475069280195,10.5774002658163,10.8065528315039,10.4571122189945,10.44997354697,10.2373314584834,10.121645547003,10.3005504803289
"NCU03125",11.6721360382718,11.696616094624,11.7387753264717,11.5093133948659,10.806784996565,11.8214434330481,11.7164614361475,11.8718972827052,11.7013652607738,11.281136190038,11.6075169129837,12.1935968922231,11.6255112647081,11.9824718714967,11.7652394337825,11.8510741054005
"NCU03126",9.49052957721236,11.5000458031482,11.6401967572562,9.61902679494598,10.3800629856017,11.4444203555873,10.8913467313306,10.9647281711301,9.7337703591295,11.1708059519013,11.0779120263577,9.69898494506746,9.37532509197509,11.1457606837258,11.1269869172798,10.9990415393038
"NCU03127",9.6747197605022,9.42313643212198,9.44964047429309,9.44373237259655,8.75194520815242,8.9212211260547,8.39151474164092,8.25294292641704,9.06294298872075,9.0423084215913,9.17570101381351,8.99239865249469,7.78595523402875,8.71721842584582,8.61871321769703,8.24815854445281
"NCU03128",9.2184675547393,8.16570381284637,8.16702726030849,8.99834079250331,8.56670300269683,8.39405990183562,8.80866840678791,8.62221801453689,8.87064548621133,7.86534280230382,8.15280844175244,9.04568339655454,9.20085766043348,8.57961499977201,8.38795790222057,8.96336185108917
"NCU03129",7.34314801059682,8.54037838908837,8.4049253822193,8.13583552099108,7.58874376013905,7.57328290818356,7.47481692442426,7.84056563959756,7.4924970760487,7.91068887158229,8.15280844175244,7.9570857382756,8.10263138414277,7.84099672471444,7.29688586123211,7.7888648388589
"NCU03130",9.55904443357457,10.4601110661496,10.2930210169208,8.77775383136724,8.5313864908519,8.66144665268715,8.91901168462431,9.05268718068236,9.65348070473313,10.0716479620076,9.98165746612832,9.491973299481,9.2528971121263,8.88983333236718,9.14017365006245,8.70187204141858
"FAD dependent oxidoreductase superfamily",9.08848509830138,9.36478163400478,9.0013259802684,8.47719566501276,8.04709751825661,7.53708404820621,7.41230793802017,7.45069020185112,8.62667105579088,8.35771945080968,8.26850594414353,8.5364364071139,7.17644083814301,7.91343513416372,6.98212743191509,6.75591866075369
"NCU03132",9.99956768871242,9.82230458733853,9.93984211288217,10.5372008698192,10.169618480855,10.0522631192032,8.74069510813363,9.24205208993683,10.4338443360801,8.92459219939465,9.16381374525018,10.3679299851225,10.8802835543155,9.6081760481463,9.34383495350792,9.43908470380485
"NCU03133",6.24755736664315,7.44735632337169,7.5024827921405,5.41944558886563,6.82319650348328,7.68614973343984,8.31703036191675,8.55001753982311,7.58241723300018,8.18186988508468,8.12850711751902,7.45467840448555,7.28116524816629,7.6277380400109,7.50648556887015,7.93574975611891
"gh47-2",6.4783527243702,5.5159439177911,5.70467144320893,6.85111792509632,5.15755773213777,5.65179759621047,7.75818366758018,7.01051426964603,6.07520937427412,5.6683875334781,5.67065212859444,5.76455188844177,3.76029334070557,6.73163210173977,6.13537346297228,7.33797302721945
"NCU03135",8.8393668539505,10.8569799182173,10.704306007449,9.22014779295059,9.22670570813784,9.86259115980583,9.13653812779738,9.53150024315582,9.19125097403839,9.70784888287424,9.99081462210571,9.67213831167902,8.49764973796342,9.80134508980717,9.40362552327322,9.35046787816079
"NCU03136",9.4858440385845,9.16836790935848,9.38942682977222,10.7983107421848,11.0914480455725,10.6179655642332,10.5652637411208,10.6979448623871,9.03818380310833,9.28379663013419,9.32954468962578,9.43721267003275,10.069726033388,10.3906417043191,10.8123366748617,11.5032997531415
"NCU03137",9.21280677743614,11.7540839895509,11.6946869978854,9.64627716483088,9.94228792493932,9.39809916267096,9.63541179856399,9.88666159348953,8.8134169296237,10.7388356736654,11.2061251276191,9.24106378005658,9.76392790353189,9.3366331377666,9.62070065259011,9.73747492130045
"NCU03138",8.1081069044196,8.42123207931409,8.44890911433766,7.45906665321221,7.43089515960821,7.68614973343984,7.02963468821768,7.16479567044829,7.92357716474269,8.24512043085472,7.99658519578323,7.60491759797783,6.07878016192437,7.66322752240942,6.98212743191509,6.49217993714482
"his-3",12.1203970217968,12.0792915072935,11.9821874364014,12.1568613545425,12.1624890307479,11.2076164459963,10.9368897776943,11.1499401472809,10.2076761645057,10.3552900949936,10.5656359147694,9.7122231162118,11.1336501918609,8.36004547385714,9.23100197866384,9.9591232659692
"lpl",10.6361793728436,9.45145125541263,9.39147500410428,11.2907886688005,10.9030695172198,10.0962456225175,10.4626428661781,10.0211232752313,9.27274036252655,8.50887755418301,8.94708828334031,9.65852519280894,9.2528971121263,11.1090822195313,11.2287112423596,11.1971085432318
"NCU03142",9.75868239864843,8.31722856973809,8.43704632792143,9.83572683922707,9.19134383252621,8.76303762531053,8.18361201538431,8.5546377632097,9.3227937068457,7.9218047392881,7.97336905930513,8.90281846538239,9.46629187767545,8.36864573989952,7.92579455140798,8.66031555641514
"NCU10470",7.99367741473567,4.83893749117024,5.36521949657537,8.57507687297813,8.58977482323307,5.52055161153326,3.76029334070557,5.07260802726353,6.42973396990319,4.59276597206486,4.60183275047287,6.67097536662389,6.48975156481474,4.1472293087734,3.76029334070557,4.69619023911952
"NCU03145",9.71531219045051,10.3251210382557,10.1394508750806,10.121138100115,11.4958099094647,12.011303129646,10.7548182782638,10.9621254659359,10.0490952360061,10.2271463809435,10.293101676449,10.8109068741214,10.1542185569705,10.7835382123056,10.2502148989381,10.6418786877926
"NCU03146",8.32333991284349,8.77147306415969,8.66089942635058,8.21090253671623,8.5725057284858,7.42829169991596,7.20640072609053,7.23605944004357,8.7333928403378,8.64397926262109,8.7589172578624,8.69166725525331,7.7132634472823,7.54641253471798,7.53064427466606,7.44026913456205
"NCU03147",8.9793434717872,9.68598117310582,9.54931733305068,8.6667222731603,7.69930389109401,8.32622419877536,9.3853718501663,9.86080765863542,8.99423342212911,9.47278049437268,9.15010713115719,8.70498305162875,8.49764973796342,9.12224977192084,8.61871321769703,8.68124374828564
"NCU03148",12.7593386803762,13.1126560926096,13.0423235328449,12.8945143590042,13.0546387140393,12.6817108021062,12.3729037083781,12.4743920728162,12.5801071171362,12.6690971906663,12.6391410767792,12.357341183855,12.0294087859695,12.4130221440486,12.2005917244619,12.0389335412612
"NCU03149",8.16794650787124,7.18973320473333,7.39160042859535,7.32973211331193,6.57564041438931,6.34297788888285,6.34100870077745,7.01051426964603,8.00437761756474,7.09891271419172,7.41228919054791,7.88856989351361,7.63667963298785,6.7782092554687,6.94642551397574,6.03653514503829
"NCU03150",13.0822752872437,13.3376736376435,13.3413518869178,13.6768019588465,13.669588963214,13.3297605903789,12.4754636118373,12.3787542820499,12.4937205646001,13.1816759700575,13.4052659218186,12.411084510661,12.1847626140821,12.7649563881793,12.7009561864718,12.5543709256705
"NCU03151",11.7232747254356,12.4243230072057,12.399780720091,10.7655563769958,11.0479097087032,10.2716669458319,10.3480141907056,10.617529098393,13.3202335258923,12.6745325032605,12.7391780804034,12.8344521830208,12.9240652349157,10.8266322366235,10.3447302451618,9.9112540808401
"NCU03152",10.1433387283517,10.2954973246265,10.1497700616689,9.92372522547743,9.98746076544247,8.25502821826372,8.33391912449525,8.66557059697493,10.8590719080513,9.96184326075683,9.84429280709668,10.5317986365791,9.2528971121263,8.2125582673891,7.76233314432274,8.16135966880324
"NCU16387",4.99203220557158,4.17610402852638,4.2980785101292,6.6831579461312,6.50309088917578,3.76029334070557,4.41188202126802,4.3632246500607,5.4427298517313,4.66979000386576,4.65818383033415,5.86858432765602,5.95287745190398,4.30588795233363,3.76029334070557,3.76029334070557
"NCU03153",4.35452802290564,4.76209729376637,4.68144015365631,3.76029334070557,4.24222238769823,4.21234589953771,4.41188202126802,4.3632246500607,4.19026956641899,3.76029334070557,4.31561922402601,3.76029334070557,3.76029334070557,4.30588795233363,3.76029334070557,5.06252144755591
"NCU03154",7.49160100693825,10.4331588708395,9.72930219836712,6.49212848203368,7.99612296993636,9.9454091707759,9.36295121323067,9.959814852717,7.87580913686231,9.77126559541755,10.0954986021524,8.00100935872022,7.37869803375834,9.57423527633014,8.48966278287613,9.51093386796552
"NCU03155",11.7518423709573,11.7910084679641,11.7052189022161,12.0134111605762,11.8715887457512,11.5842822245301,10.8025354821631,10.7927874290927,11.6316785717213,11.4318984162776,11.6836331574797,11.7447655262654,10.4938661903959,10.6468302562359,10.0276823891751,9.9591232659692
"nuo10.5",10.1973472180117,10.5739183292907,10.5340422698948,10.5942740348776,10.1791469265906,10.71326406885,10.3271145325896,10.3359292472043,10.2143187958115,10.2371621617801,10.317822225013,9.99275105505112,11.0219213250317,10.292524303099,10.0569333695583,10.3921637018022
"NCU03157",4.92527139968309,4.17610402852638,4.14165904042168,4.62341715328033,4.58752630780086,6.13107852730612,5.25662475698517,5.34296674204422,4.7527291320769,4.13670433679041,4.68492120041374,4.51852403567599,5.47854097102826,4.95328152679394,5.15785126032692,5.33113459770557
"NCU03158",6.24755736664315,8.41644643728297,8.20951341348712,6.53250035262807,5.80386739742809,7.773105165338,8.07221413826169,7.99158021491302,7.27666195387509,8.73011102202441,8.62156853074312,7.28671763620756,6.07878016192437,7.97112418456984,7.45690502263019,7.8824165625443
"NCU03159",6.8636679479414,8.71416323894518,8.65066749375468,6.40765156606316,6.22917373251507,6.79827836230506,7.36355783785148,7.11521479169598,7.47776651071989,8.36180052369467,8.65472757495016,7.93460896590104,7.06335762140535,7.30672344505916,7.06761853810083,6.49217993714482
"NCU03160",5.94058282587933,5.25390198684325,5.18323794850611,4.62341715328033,5.41397453340206,5.4734641991135,6.37489977753498,5.18885615223702,6.46059535284957,5.40036977620703,5.52857766330212,6.36316079432682,6.48975156481474,5.78531922164316,5.22765705912103,6.90758109801016
"NCU03161",3.76029334070557,4.34633828548441,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,4.61105137381624,3.76029334070557,3.76029334070557,3.76029334070557,5.00902436930708,3.76029334070557,3.76029334070557,3.76029334070557
"NCU03163",5.36839713648131,3.76029334070557,3.76029334070557,5.09711473520673,4.711325668714,4.21234589953771,3.76029334070557,4.3632246500607,4.7527291320769,3.76029334070557,3.76029334070557,4.82092972898089,5.00902436930708,4.42655996322618,3.76029334070557,4.69619023911952
"NCU03164",9.6747197605022,9.37467296138299,9.4158287599001,10.0378592714424,9.94004775856933,9.23095984724576,10.1191390451087,9.87563804294635,9.63379151526465,8.70304116613604,8.88222579837863,9.90324565450425,11.7528911298542,9.54232594081704,10.2393204309759,10.9132839629081
"NCU03165",4.59493292124657,4.90980857689238,4.2980785101292,3.76029334070557,3.76029334070557,3.76029334070557,4.51060952041877,4.60698236512151,4.61105137381624,3.76029334070557,3.76029334070557,3.76029334070557,5.00902436930708,4.1472293087734,3.76029334070557,4.69619023911952
"ad-3A",12.7488696814004,12.3248797513367,12.3046676689355,12.295955714098,11.8048436228392,11.237178579278,10.8662146738249,11.3589354125584,12.8083320303651,12.0691732444332,11.9319900636526,12.1154341577442,12.4247392611283,10.7895455272344,10.0815419471152,10.4902003741335
"NCU03167",6.15285861404526,5.3922528562854,4.87945093050488,6.22122069395772,6.1828776202966,5.69262945809833,4.51060952041877,4.94166630663503,6.62352540534174,4.80499158282958,4.80712178094358,6.61464920314074,6.19379232815458,4.89510103725894,4.91543369796222,4.69619023911952
"NCU03168",10.4952939254607,9.57025578086572,9.72768210471965,10.218142503364,9.90372359911777,10.7708871309776,9.40346012223369,9.5078936692685,10.0671483216696,9.52822814869816,9.77790753912548,9.83832121822639,9.65213375268177,9.59268079023247,9.83368046913081,9.7961617940383
"NCU03169",9.01231102387911,8.05295261781228,8.16222806032706,9.60982767458544,8.96977500481654,8.10813722724493,7.95143773550304,8.12198088805574,8.90209331128173,8.31204600043588,8.6290035051072,8.69166725525331,8.90807739586555,7.92516011689008,8.1753864313944,8.16135966880324
"NCU03170",8.22539243964617,7.39942900679412,7.54748585713736,7.45906665321221,7.25335498695725,6.39116273280444,6.30625418155881,6.74190469201806,8.39651472671237,8.05897833813454,7.83419962645243,8.22115018927043,7.55575902625292,6.61158604256081,6.19893636019733,6.58577172006343
"NCU03171",9.55009506988843,8.30691953966295,8.472345153415,9.79166365674433,9.72529245608868,9.21149637027222,9.47362554694794,9.5956135545329,8.82890160555323,8.63220814682872,8.19018439019671,8.95945541714738,10.4161547045031,9.55930705082227,10.8123366748617,11.0360294979955
"NCU03172",6.45890641267407,5.09594582138611,5.04260349520545,5.59338806815942,5.47007136453774,5.4734641991135,5.12807533147266,5.07260802726353,5.73793505885302,4.86550722810295,4.97364249556317,5.65125538464068,5.00902436930708,5.1572060975696,6.06864251862885,5.06252144755591
"NCU03173",7.65148399542647,9.88764718691355,9.44175582695345,6.9723579219388,6.50309088917578,7.53708404820621,7.41230793802017,7.36868052447952,7.95573901789567,9.31145630425631,9.3744375702258,7.63315765755834,6.48975156481474,7.91343513416372,7.05092935806197,7.04446607049746
"NCU03174",9.03815244945664,9.80046031269925,9.85557224851036,9.3584136296805,9.60034340564623,9.41521314199313,9.7244300706281,9.69093437971116,9.13942910917883,9.6614890907025,9.88363668781052,9.09706759892856,9.78174575670612,9.33444244893935,9.90894906229134,10.0583570677912
"NCU14020",4.77573811665923,4.9757781062632,5.01720559761411,6.1174003050607,5.84507741722086,4.84630324609094,5.03291152222584,4.79020797193104,5.72029381229033,5.20862154500493,4.93466157711339,5.52661664692186,6.48975156481474,4.95328152679394,5.08321243348313,5.33113459770557
"NCU03175",9.05723383049318,8.76019213607324,8.83664323380855,8.57507687297813,8.15943767253906,7.99100099392165,8.37529291607126,8.01862550156295,8.26596775502398,8.33298670851749,8.45165497312123,8.41199757256096,8.26374294727411,7.90161346557149,8.5379399118026,8.21980429763196
"NCU03176",11.2472955266333,8.35524209218045,8.56244837891209,10.5028346252147,10.1961410868953,8.25819814995587,8.3630053077432,8.53138684938889,9.97887575864404,8.03359746905571,8.28115433942117,9.5740316603272,9.93291233431041,8.54590100314591,7.66759539159787,8.24815854445281
"NCU03177",8.4443480652891,9.59373254140061,9.44274376943811,8.41510191634056,8.79723633770592,8.67098419964886,8.41550944502521,8.53138684938889,8.43246042703091,9.28272212293304,9.25547485350526,8.85584875730992,7.37869803375834,8.40254146263901,7.64566239701488,7.66788353208354
"NCU03178",9.12511334931108,7.5297633237235,7.7534136890247,9.33627088043708,8.95874603552602,8.3049267477886,7.54928687734525,7.60178695347308,8.46752961683438,7.55104545599654,7.8298946172012,8.75704781018916,8.73585222892194,7.73833620207857,7.43145286239639,7.48878861655151
"NCU03179",7.80285025321478,6.36959461312034,6.48112773940212,8.02922196481024,7.61155054544487,6.66893344477008,6.56235413397785,6.36647669325756,7.50707707608456,6.40549419588988,6.48803093221281,7.03366997523598,7.51351162827494,6.72484965208496,5.76168063972972,6.39176807154575
"NCU03180",6.12810397942982,4.67775758030055,4.64342814391756,6.27027904397214,5.84507741722086,5.37330963935645,4.81008558390849,5.00926226870497,4.98171661654289,4.35296455948597,4.71080982904403,5.52661664692186,3.76029334070557,4.61552635577948,5.22765705912103,5.06252144755591
"NCU03181",7.26818869624898,5.25390198684325,5.22630773746759,7.26037138235092,6.42651324808554,6.58924759269293,5.74600871996041,6.45017221111177,6.21621631485946,5.02685320000507,4.93466157711339,6.43046928003569,7.28116524816629,6.91526110215041,6.31773223079621,7.16924887882787
"NCU03182",3.76029334070557,4.47564324747171,3.76029334070557,3.76029334070557,3.76029334070557,4.39703014873109,3.76029334070557,4.3632246500607,4.19026956641899,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557,3.76029334070557
"NCU03183",4.99203220557158,4.47564324747171,4.14165904042168,5.59338806815942,6.52769954830024,4.70613867212504,3.76029334070557,4.3632246500607,5.0150759130523,4.29113047221259,4.40023516169598,5.04580337532374,5.81357448033366,4.76657772046173,4.81924880885333,4.69619023911952
"NCU14021",9.52061992600836,6.89566603044559,6.91097291943681,9.91254714855289,11.49619108594,7.63328039390647,5.84934292472128,6.54810155271663,8.96124611909139,6.27823310702733,6.43694742538528,9.19935523329414,9.35165727512524,6.36165529813557,6.0339792730636,6.49217993714482
"NCU03184",9.9374476501447,10.0132381467054,10.1527911186385,10.4078597207248,12.0635948682956,11.2311534196373,11.5773819568286,12.0214721626037,8.87438106745892,9.80532812351451,9.97535837372139,9.14668233397364,10.9449561264269,10.9657678859942,11.1494662205626,11.9512902505715
"NCU10621",4.35452802290564,4.41440855305692,4.41707667555602,3.76029334070557,4.91518552309802,5.04115590705575,4.13860895804962,4.86901513169784,4.36616255480588,4.4086375329112,4.21463952237119,3.76029334070557,3.76029334070557,4.61552635577948,3.76029334070557,3.76029334070557
"NCU03186",8.36481781543581,8.02174812658648,8.05755202095638,8.10991518091904,7.50592338381995,7.83820778767713,8.09717700107969,8.24151851768149,8.76593807629351,8.16327472339867,8.30921270336092,8.60907720977269,8.36191670091725,7.99356536542043,7.73144565495877,7.93574975611891
"nim-1",6.10288280744536,7.20098677538941,7.29798682244575,6.40765156606316,5.57496782001768,6.68816152293066,7.47481692442426,6.77441905856901,6.21621631485946,7.73269013289753,7.72481171495639,6.55594111122774,8.04464383576571,6.8296086534486,7.71047729745692,7.82702173163912
"NCU03188",9.73123451180293,9.73286897650355,9.89796256168029,10.3620336060384,10.0645465398322,11.1977635511937,10.7255711599849,10.596424923392,9.72965421430878,9.62550224105507,9.64927029317782,9.20404957288552,9.65213375268177,11.4214373029585,11.04699322528,10.7348042499613
