"order_idx","gene","cluster","K27_WT","K27_cac1","K27_ash1","K36_WT","K36_cac1","K36_set7","RNA_cac-1","RNA_set-7","RNA_ash-1"
65,"NCU04852","K36 lost",3.69878746226473,0.938333482244626,3.59160015880536,1.4552673661822,0.491160359478914,1.29865146404653,1.47866445119265,-0.267442510278292,-0.540431796639858
66,"NCU06902","K36 lost",4.23243699313379,0.910379473587025,-0.588619181570575,1.47035029966577,0.527789039805271,1.90109989789496,0.0204622034664833,-0.7138617199784,1.40726123649032
67,"NCU07086","K36 lost",3.67737397297824,0.605444277787166,-0.374539105362646,1.38330691455951,0.489140185597882,1.53044097138657,1.18783564963997,-0.600920027091925,0.433077327755311
68,"NCU12045","K36 lost",4.0070029113539,0.435835392061459,-1.00388848079664,1.47346083815464,0.304464679790075,1.53474608259067,1.17228149215251,-0.81264753214656,0.491261182008725
69,"NCU07090","K36 lost",3.43067543697111,0.273598631076975,-0.225094658154699,1.17291124926666,-0.242416605364099,0.980909416381117,1.42712240844706,-0.0597530357281132,-0.572101297576393
70,"NCU07087","K36 lost",3.1793381821275,-0.0778593179646529,0.306598636140613,1.1914959876208,0.303689440100983,1.49052158386136,1.0710396986453,-0.518194116556605,0.56960608041171
71,"NCU07089","K36 lost",3.24281364449899,-0.270513486555992,0.0681343324918321,0.941065158346562,-1.0462325371444,0.303572271007254,1.1609672650841,0.507768566067264,-0.802852398501347
72,"NCU04860","K36 lost",3.568629970932,-0.542526681421069,3.47524305124325,1.36161998335061,-0.580482630494388,1.53732665050312,1.49913449030068,-0.490475703119529,-0.463506053688962
73,"NCU06904","K36 lost",3.07805229622805,-0.714215854254713,-0.73600578198742,1.49720700814307,0.460088890782167,1.47148999431389,0.192977295312766,-0.765556391850909,1.33813548838905
74,"NCU06889","K36 lost",2.91261109126541,-0.831734781135794,-0.60200786918075,1.41963786058136,0.638656629886772,1.40892156501335,-0.246306127880974,-0.615406745269585,1.47711961842014
75,"NCU08241","K27 lost only",4.48587236109236,3.83420122864253,3.31914875189109,1.35758852499186,0.879303034250802,1.63987085391966,1.4996642222973,-0.5148489145497,-0.5148489145497
76,"NCU07641","K27 lost only",4.38863053290654,3.78119306442627,3.01185644221604,0.80519796945538,0.086421946731394,0.0393126107495305,0.218042310304248,1.23330614814526,-0.290813721738497
77,"NCU04702","K27 lost only",3.92145052951373,3.6173069088725,-0.742839381017034,1.22083318312778,1.22910466540104,1.52094063748803,-0.338188096342022,-0.509628360602172,1.4884530544963
78,"NCU04889","K27 lost only",4.20766310785996,3.58963001775392,3.4010681195572,1.12436793794142,0.851657918249673,0.99027087329732,0.491610686221786,1.17223320477795,-0.831921945499867
79,"NCU08523","K27 lost only",3.99080073871939,3.58516078844858,2.39689329009477,0.65408950936394,0.228353255244488,0.50681771027457,0.187076857666678,1.34020351885788,-0.727834440762471
80,"NCU04709","K27 lost only",4.1983368781063,3.53224515197745,-0.845540155392508,1.48990884152172,1.51797728114993,1.80061373709375,-0.5,-0.5,1.5
81,"NCU07634","K27 lost only",4.38632818844998,3.52332875091235,3.37616865514141,0.913594289216788,0.356133470542002,0.451818491863235,-0.5,-0.5,1.5
82,"NCU04689","K27 lost only",3.53170920539933,3.47261818135069,0.0842865310669107,0.98477427023888,1.06200943125597,0.578448981380503,0.0513659882728193,-0.349265132754596,1.33869817008608
83,"NCU12078","K27 lost only",4.19963560778399,3.47107560333554,-0.705539056944759,1.502731252777,1.44812329051892,1.8409100036085,-0.0112235860979788,-0.603550103665957,1.41342209718339
84,"NCU04705","K27 lost only",4.03710361646799,3.42840955170244,-0.606129734280714,1.09581541143527,0.806456688537269,1.35978828668359,-0.498983206355853,-0.13432501182797,1.44191694535788
85,"NCU04707","K27 lost only",4.3697608380419,3.38972063423178,-0.595380356019375,1.51216461776835,0.976476868552522,1.41853116018302,-0.264209834336119,-0.564941920317529,1.47930294892438
86,"NCU07092","K27 lost only",4.34950767034959,3.33025439994956,1.39693473413029,1.47460292718357,1.22449612096027,1.72182787179001,1.44457238020792,-0.671968425002725,-0.100635530202471
87,"NCU16702","K27 lost only",4.2237393477002,3.30819138317711,3.28730792097467,1.16218769976119,0.690384674544078,0.999271133864194,-0.5,-0.5,-0.5
88,"NCU07642","K27 lost only",4.24429043511194,3.30461401254703,3.16813059852787,1.19706404344223,0.959598256564537,1.53372158125177,1.5,-0.5,-0.5
89,"NCU04701","K27 lost only",3.78540128872778,3.26214163254428,-0.286804899460285,1.17123414886367,0.786442490912242,1.22603472921021,-0.274101974619628,0.641587843906919,0.922084858007085
